FX,FY,FZ,Yaw,Pitch,Roll
-9.493944,-4.890644,102.522141,0.173619,-0.082291,0.053975
-9.493944,-4.890644,102.522141,0.175705,-0.071705,0.056858
-9.493944,-4.890644,102.522141,0.179648,-0.064789,0.058914
-9.493944,-4.890644,102.522141,0.179802,-0.061019,0.061935
-9.493944,-4.890644,102.522141,0.178828,-0.051121,0.065262
-9.493944,-4.890644,102.522141,0.180027,-0.046383,0.069326
-1.068220,-8.958156,105.007332,0.181826,-0.039097,0.070545
-1.068220,-8.958156,105.007332,0.182136,-0.034529,0.071313
-1.068220,-8.958156,105.007332,0.184177,-0.031445,0.070207
0.030400,-9.688782,111.847755,0.184666,-0.025153,0.070770
0.030400,-9.688782,111.847755,0.184013,-0.020288,0.071344
1.579181,-10.571677,118.275223,0.181031,-0.012802,0.073630
1.579181,-10.571677,118.275223,0.181607,-0.008698,0.075349
1.579181,-10.571677,118.275223,0.181487,-0.005849,0.076343
3.273157,-11.315212,118.180290,0.181360,0.000982,0.077950
3.273157,-11.315212,118.180290,0.182541,0.005027,0.077343
4.486804,-11.421038,118.231827,0.182043,0.009525,0.077883
4.486804,-11.421038,118.231827,0.182814,0.014898,0.077651
5.419767,-11.967518,122.729668,0.182405,0.015972,0.078115
5.419767,-11.967518,122.729668,0.181097,0.022077,0.078792
5.419767,-11.967518,122.729668,0.179210,0.026241,0.080869
6.664612,-12.334727,122.625877,0.177478,0.030525,0.081606
6.664612,-12.334727,122.625877,0.175459,0.034113,0.083367
7.292483,-12.395214,118.787529,0.175145,0.036665,0.083721
7.292483,-12.395214,118.787529,0.169875,0.043099,0.085287
7.292483,-12.395214,118.787529,0.167070,0.048867,0.086341
8.753161,-12.370214,113.320320,0.164529,0.056069,0.086292
8.753161,-12.370214,113.320320,0.164228,0.061526,0.084187
9.117272,-11.555446,106.830864,0.164106,0.063479,0.082881
9.117272,-11.555446,106.830864,0.160046,0.070583,0.081758
9.799133,-10.463843,99.487076,0.156306,0.075664,0.082663
9.799133,-10.463843,99.487076,0.152774,0.081997,0.081700
9.799133,-10.463843,99.487076,0.150152,0.085520,0.083233
9.888080,-9.793889,94.661369,0.148797,0.089078,0.083712
9.888080,-9.793889,94.661369,0.139849,0.095562,0.085033
10.397125,-9.368026,87.060234,0.137746,0.102629,0.086472
10.397125,-9.368026,87.060234,0.139684,0.110687,0.084144
10.397125,-9.368026,87.060234,0.131414,0.119490,0.085208
10.630415,-8.523946,78.719078,0.126418,0.123379,0.084816
10.630415,-8.523946,78.719078,0.121786,0.131748,0.086746
10.677777,-7.510684,70.384583,0.124910,0.138515,0.084628
10.677777,-7.510684,70.384583,0.124614,0.146326,0.083466
10.239985,-6.646498,64.500160,0.120165,0.152868,0.083241
10.239985,-6.646498,64.500160,0.117137,0.158029,0.082884
10.239985,-6.646498,64.500160,0.103600,0.166419,0.083965
10.520209,-6.467464,62.241360,0.087651,0.173498,0.083897
10.520209,-6.467464,62.241360,0.072655,0.184011,0.085754
10.520209,-6.467464,62.241360,0.055193,0.192394,0.086007
11.412371,-6.454222,60.637745,0.048139,0.200700,0.084307
11.412371,-6.454222,60.637745,0.048338,0.208999,0.084953
11.935231,-6.336466,59.057156,0.040431,0.215533,0.085519
11.935231,-6.336466,59.057156,0.032305,0.221642,0.084616
11.935231,-6.336466,59.057156,0.030828,0.224820,0.086717
12.255275,-6.406509,58.991211,0.030547,0.227798,0.086173
12.255275,-6.406509,58.991211,0.028465,0.231572,0.085698
13.218889,-6.457460,63.093380,0.021296,0.237387,0.084934
13.218889,-6.457460,63.093380,-0.000709,0.244310,0.081953
14.484134,-6.443397,66.237709,-0.017240,0.250129,0.080651
14.484134,-6.443397,66.237709,-0.026543,0.254900,0.079408
14.484134,-6.443397,66.237709,-0.029757,0.257248,0.077881
15.359400,-6.564590,67.154922,-0.023696,0.256758,0.079294
15.359400,-6.564590,67.154922,-0.014136,0.251243,0.078773
14.221421,-6.616015,67.416451,-0.006692,0.242476,0.079777
14.221421,-6.616015,67.416451,-0.001749,0.235190,0.078820
14.221421,-6.616015,67.416451,0.004860,0.225491,0.079230
11.015151,-6.174078,62.912495,0.007160,0.216207,0.079631
11.015151,-6.174078,62.912495,0.003553,0.203972,0.080090
9.036184,-6.005646,60.012779,0.000289,0.194039,0.081553
9.036184,-6.005646,60.012779,-0.001658,0.186888,0.082728
8.466618,-6.376298,60.022636,-0.002792,0.175776,0.085164
8.466618,-6.376298,60.022636,-0.007353,0.163005,0.086935
8.466618,-6.376298,60.022636,-0.006415,0.153184,0.088360
6.190551,-5.654850,49.867950,-0.008439,0.144976,0.088973
6.190551,-5.654850,49.867950,-0.010139,0.140174,0.088178
5.113615,-4.940930,45.270397,-0.009838,0.133570,0.088129
5.113615,-4.940930,45.270397,-0.008677,0.124860,0.087625
5.113615,-4.940930,45.270397,-0.012429,0.118805,0.087099
