FX,FY,FZ,Yaw,Pitch,Roll
1.578455,-5.799377,44.776920,0.226299,0.017684,0.108140
1.578455,-5.799377,44.776920,0.220069,0.020370,0.097025
1.845817,-4.868459,44.582893,0.218269,0.022634,0.087411
1.845817,-4.868459,44.582893,0.216926,0.026340,0.076610
2.178039,-4.058281,44.544655,0.216245,0.028222,0.072011
2.178039,-4.058281,44.544655,0.216519,0.031306,0.062890
2.178039,-4.058281,44.544655,0.215895,0.034614,0.050826
2.451842,-2.861595,42.228912,0.217692,0.037368,0.041086
2.451842,-2.861595,42.228912,0.218677,0.039867,0.030564
2.487747,-2.209451,42.263527,0.215427,0.040365,0.026368
2.487747,-2.209451,42.263527,0.203963,0.042121,0.017702
2.459885,-1.162285,42.303993,0.196006,0.043875,0.005419
2.459885,-1.162285,42.303993,0.187148,0.046071,-0.004883
2.459885,-1.162285,42.303993,0.171471,0.048023,-0.017097
2.734834,-0.172862,44.363815,0.166700,0.049067,-0.021417
2.734834,-0.172862,44.363815,0.158851,0.050964,-0.031266
2.915504,0.994163,44.517651,0.159684,0.051426,-0.041635
2.915504,0.994163,44.517651,0.162053,0.051545,-0.050155
2.915504,0.994163,44.517651,0.169541,0.053128,-0.060895
2.961639,2.044447,44.478481,0.173471,0.052230,-0.064677
2.961639,2.044447,44.478481,0.176215,0.050430,-0.072500
2.961639,2.044447,44.478481,0.184743,0.049576,-0.082456
2.817986,2.797437,43.970341,0.185096,0.045413,-0.088958
2.817986,2.797437,43.970341,0.181651,0.041585,-0.098560
2.239059,3.132996,42.364174,0.180249,0.039854,-0.103278
2.239059,3.132996,42.364174,0.188262,0.038398,-0.114589
1.712083,3.047223,37.988880,0.191817,0.036849,-0.124387
1.712083,3.047223,37.988880,0.183177,0.035122,-0.133006
1.712083,3.047223,37.988880,0.176401,0.035981,-0.144069
1.465014,2.605469,33.281101,0.173394,0.036247,-0.148389
1.465014,2.605469,33.281101,0.166552,0.037286,-0.157118
1.403821,2.114299,28.553507,0.162915,0.040240,-0.170585
1.403821,2.114299,28.553507,0.161116,0.043324,-0.179599
1.403821,2.114299,28.553507,0.160012,0.045604,-0.191757
1.403821,2.114299,28.553507,0.159125,0.046306,-0.195787
1.403821,2.114299,28.553507,0.157296,0.047357,-0.205836
1.403821,2.114299,28.553507,0.157804,0.047611,-0.216533
1.403821,2.114299,28.553507,0.158407,0.045759,-0.226146
1.403821,2.114299,28.553507,0.163671,0.046253,-0.238488
1.403821,2.114299,28.553507,0.163835,0.046034,-0.243058
1.403821,2.114299,28.553507,0.158993,0.041653,-0.256154
1.403821,2.114299,28.553507,0.156271,0.038953,-0.266138
0.439021,-0.953556,11.724290,0.161219,0.038653,-0.276499
0.439021,-0.953556,11.724290,0.169815,0.038392,-0.287344
0.439021,-0.953556,11.724290,0.173584,0.037358,-0.292341
0.301769,-1.862739,9.043653,0.183712,0.036798,-0.303375
0.301769,-1.862739,9.043653,0.186571,0.034179,-0.309791
0.130213,-3.576475,4.910049,0.186136,0.031393,-0.318485
0.130213,-3.576475,4.910049,0.183278,0.029047,-0.327279
0.130213,-3.576475,4.910049,0.179538,0.027293,-0.331515
-0.075048,-5.363992,1.162942,0.176482,0.025537,-0.340992
-0.075048,-5.363992,1.162942,0.177244,0.025008,-0.347776
-0.239659,-6.984205,-3.229933,0.177083,0.024016,-0.353704
-0.239659,-6.984205,-3.229933,0.177834,0.022438,-0.357841
-0.311642,-9.052261,-7.074038,0.178886,0.021310,-0.358695
-0.311642,-9.052261,-7.074038,0.181341,0.019111,-0.357921
-0.311642,-9.052261,-7.074038,0.183797,0.017286,-0.356254
-0.433224,-10.403058,-9.732471,0.186901,0.015550,-0.353208
-0.433224,-10.403058,-9.732471,0.183064,0.011061,-0.345631
-0.363764,-10.297668,-9.855468,0.180686,0.009459,-0.343152
-0.363764,-10.297668,-9.855468,0.172476,0.006077,-0.332428
-0.363764,-10.297668,-9.855468,0.165595,0.004469,-0.323524
-0.239824,-9.917437,-9.755129,0.161607,0.003025,-0.310566
-0.239824,-9.917437,-9.755129,0.163674,0.002510,-0.294531
-0.058825,-8.558382,-7.528684,0.168802,0.003804,-0.288642
-0.058825,-8.558382,-7.528684,0.187120,0.008390,-0.273291
0.062129,-6.447982,-2.612928,0.198243,0.008651,-0.259991
0.062129,-6.447982,-2.612928,0.208408,0.008193,-0.241441
0.062129,-6.447982,-2.612928,0.213827,0.006771,-0.226067
0.285012,-3.477108,6.893168,0.217771,0.006465,-0.218344
0.285012,-3.477108,6.893168,0.225995,0.004205,-0.196566
0.402186,-1.410004,15.082897,0.226800,0.001865,-0.179068
0.402186,-1.410004,15.082897,0.227147,0.000497,-0.157765
0.402186,-1.410004,15.082897,0.228177,0.000077,-0.139953
0.537591,-0.899455,18.181326,0.227392,0.000090,-0.131074
0.537591,-0.899455,18.181326,0.225418,0.001001,-0.108178
0.856195,-0.828593,22.184336,0.225920,0.002542,-0.089308
0.856195,-0.828593,22.184336,0.225573,0.006063,-0.065423
1.273550,-0.838889,26.928646,0.231237,0.008466,-0.046458
1.273550,-0.838889,26.928646,0.233641,0.009715,-0.036720
1.273550,-0.838889,26.928646,0.237570,0.011810,-0.013467
1.452960,-1.351562,30.714823,0.242421,0.014084,0.005528
1.452960,-1.351562,30.714823,0.242114,0.012515,0.026490
1.452960,-1.351562,30.714823,0.243974,0.010760,0.039576
1.319237,-2.289338,34.698772,0.245627,0.009432,0.047053
1.319237,-2.289338,34.698772,0.238947,0.006774,0.065258
0.942732,-3.273341,38.219208,0.226862,0.004662,0.079558
0.942732,-3.273341,38.219208,0.215603,0.004045,0.097120
0.942732,-3.273341,38.219208,0.214588,0.004126,0.111384
0.876695,-4.828031,39.571453,0.214223,0.004344,0.118545
0.876695,-4.828031,39.571453,0.208882,0.005148,0.136794
1.122937,-5.750945,39.445183,0.199748,0.006534,0.151856
1.122937,-5.750945,39.445183,0.190627,0.010027,0.170207
1.740499,-7.317645,39.374100,0.187531,0.012415,0.185553
1.740499,-7.317645,39.374100,0.184991,0.013674,0.193655
1.740499,-7.317645,39.374100,0.174599,0.018081,0.212773
2.301918,-8.793560,40.120316,0.164443,0.022092,0.228380
2.301918,-8.793560,40.120316,0.140759,0.028838,0.248313
3.056619,-11.458675,45.975964,0.130506,0.032806,0.261606
3.056619,-11.458675,45.975964,0.130539,0.033116,0.268441
3.056619,-11.458675,45.975964,0.142931,0.031291,0.284725
3.079974,-14.347706,50.899818,0.154481,0.026738,0.299877
3.079974,-14.347706,50.899818,0.153325,0.027922,0.314868
3.258986,-17.067461,57.213203,0.155182,0.030715,0.323660
3.258986,-17.067461,57.213203,0.164661,0.030355,0.328518
3.904663,-20.553072,63.807899,0.165371,0.031996,0.346174
3.904663,-20.553072,63.807899,0.158978,0.037231,0.354265
3.904663,-20.553072,63.807899,0.155381,0.040679,0.368387
4.590668,-22.776587,67.016281,0.147210,0.046190,0.379924
4.590668,-22.776587,67.016281,0.141605,0.048287,0.386038
4.590668,-22.776587,67.016281,0.140356,0.051775,0.398033
4.590668,-22.776587,67.016281,0.149512,0.046806,0.409603
4.590668,-22.776587,67.016281,0.154955,0.042358,0.419267
4.590668,-22.776587,67.016281,0.157785,0.040864,0.425522
4.590668,-22.776587,67.016281,0.155535,0.039744,0.430851
4.590668,-22.776587,67.016281,0.130246,0.044714,0.443272
4.590668,-22.776587,67.016281,0.101486,0.052791,0.451975
4.590668,-22.776587,67.016281,0.071117,0.063234,0.461557
4.590668,-22.776587,67.016281,0.061707,0.066929,0.457219
8.234274,-38.876446,90.953941,0.069304,0.065104,0.456683
8.234274,-38.876446,90.953941,0.072557,0.065252,0.455228
9.499018,-38.869949,93.713867,0.056667,0.074000,0.449331
9.499018,-38.869949,93.713867,0.018233,0.091107,0.440244
9.499018,-38.869949,93.713867,-0.019369,0.108998,0.426187
13.729493,-39.533463,102.070473,-0.040635,0.115594,0.420106
13.729493,-39.533463,102.070473,-0.087684,0.131626,0.391090
14.512873,-29.641943,92.885109,-0.090160,0.130624,0.372195
14.512873,-29.641943,92.885109,-0.053594,0.113488,0.349401
7.697715,-18.466558,68.310936,-0.012983,0.089343,0.334588
7.697715,-18.466558,68.310936,0.001139,0.079281,0.327314
7.697715,-18.466558,68.310936,0.007897,0.063627,0.315780
3.173561,-9.194369,38.670673,-0.013125,0.053489,0.307437
3.173561,-9.194369,38.670673,-0.008900,0.030109,0.306917
0.573596,-2.167289,11.078171,-0.002732,0.013969,0.304418
0.573596,-2.167289,11.078171,-0.003903,0.006254,0.303779
0.573596,-2.167289,11.078171,-0.033456,0.009041,0.298377
0.073938,0.741117,-2.848784,-0.059823,0.011096,0.285815
0.073938,0.741117,-2.848784,-0.056276,-0.000392,0.267415
0.073938,0.741117,-2.848784,-0.019765,-0.023443,0.254336
0.182232,0.490247,-2.907090,0.010661,-0.041172,0.243818
0.182232,0.490247,-2.907090,0.050580,-0.063278,0.229597
0.240760,0.308420,-2.442185,0.080061,-0.080218,0.216660
0.240760,0.308420,-2.442185,0.094310,-0.093916,0.202838
