FX,FY,FZ,Yaw,Pitch,Roll
-2.480182,-0.471021,6.584193,0.177212,-0.343158,0.055644
-2.480182,-0.471021,6.584193,0.177040,-0.343688,0.052616
-2.488520,-0.439158,6.583250,0.174743,-0.342834,0.055954
-2.488520,-0.439158,6.583250,0.167244,-0.341749,0.057165
-2.635420,-0.462030,7.072733,0.165287,-0.341443,0.057258
-2.635420,-0.462030,7.072733,0.164277,-0.342704,0.058421
-2.635420,-0.462030,7.072733,0.163373,-0.342204,0.054530
-2.731735,-0.457574,7.353408,0.178193,-0.345242,0.045744
-2.731735,-0.457574,7.353408,0.188402,-0.345702,0.042098
-3.027227,-0.401830,8.116181,0.190795,-0.346505,0.040051
-3.027227,-0.401830,8.116181,0.189474,-0.347999,0.037413
-3.027227,-0.401830,8.116181,0.181233,-0.349539,0.038235
-3.295833,-0.503662,9.438594,0.168203,-0.352332,0.039713
-3.295833,-0.503662,9.438594,0.174071,-0.354692,0.031782
-3.188097,-0.466997,10.481715,0.187590,-0.356357,0.024086
-3.188097,-0.466997,10.481715,0.243771,-0.357781,-0.001043
-3.188097,-0.466997,10.481715,0.297122,-0.355740,-0.022720
-4.497468,0.160318,15.410776,0.335476,-0.350914,-0.035599
-4.497468,0.160318,15.410776,0.333573,-0.345364,-0.035677
-5.912666,0.580623,21.223816,0.325172,-0.343170,-0.033044
-5.912666,0.580623,21.223816,0.294098,-0.339633,-0.023103
-6.350624,0.135499,23.715708,0.281165,-0.336528,-0.018866
-6.350624,0.135499,23.715708,0.282533,-0.331795,-0.014247
-6.350624,0.135499,23.715708,0.283199,-0.327950,-0.009379
-6.176695,-0.314597,23.996067,0.282737,-0.326411,-0.006738
-6.176695,-0.314597,23.996067,0.284312,-0.323614,-0.004533
-6.358325,-0.367415,25.119467,0.298666,-0.322025,-0.009035
-6.358325,-0.367415,25.119467,0.314136,-0.319044,-0.010872
-6.358325,-0.367415,25.119467,0.317918,-0.315714,-0.011117
-7.988914,-0.233895,32.118900,0.318679,-0.313838,-0.010310
-7.988914,-0.233895,32.118900,0.316023,-0.309880,-0.007209
-7.355081,-0.404733,32.301773,0.312468,-0.306799,-0.004766
-7.355081,-0.404733,32.301773,0.310761,-0.304319,-0.002709
-9.172122,-0.596767,38.645798,0.303707,-0.302334,0.002823
-9.172122,-0.596767,38.645798,0.298686,-0.300972,0.005590
-9.172122,-0.596767,38.645798,0.291767,-0.295976,0.010288
-8.485950,-1.148970,37.488895,0.287248,-0.291105,0.014820
-8.485950,-1.148970,37.488895,0.277404,-0.282651,0.019743
-8.026494,-1.463665,37.369690,0.274773,-0.275424,0.020990
-8.026494,-1.463665,37.369690,0.275443,-0.271738,0.021088
-8.026494,-1.463665,37.369690,0.275068,-0.262037,0.022832
-7.281030,-1.444304,37.516830,0.273011,-0.253602,0.024124
-7.281030,-1.444304,37.516830,0.269117,-0.242602,0.026180
-6.750932,-1.308365,37.603500,0.268523,-0.233060,0.026126
-6.750932,-1.308365,37.603500,0.269306,-0.228550,0.026455
-5.932696,-1.314713,36.580864,0.268794,-0.216559,0.027466
-5.932696,-1.314713,36.580864,0.267600,-0.207486,0.028314
-5.932696,-1.314713,36.580864,0.263866,-0.195661,0.030251
-5.079051,-1.425687,36.700485,0.263211,-0.186375,0.031178
-5.079051,-1.425687,36.700485,0.262197,-0.181533,0.032108
-4.496162,-1.656347,38.089321,0.255006,-0.168184,0.035440
-4.496162,-1.656347,38.089321,0.249419,-0.157033,0.037185
-4.496162,-1.656347,38.089321,0.249105,-0.142979,0.038089
-3.427619,-1.820143,38.815102,0.248556,-0.131530,0.040205
-3.427619,-1.820143,38.815102,0.247491,-0.125413,0.040736
-3.427619,-1.820143,38.815102,0.250896,-0.110711,0.040417
-2.496921,-1.748374,39.550423,0.253725,-0.099591,0.041369
-2.496921,-1.748374,39.550423,0.254123,-0.085699,0.043294
-1.772552,-1.918656,40.879230,0.255776,-0.074475,0.044618
-1.772552,-1.918656,40.879230,0.256840,-0.070081,0.045623
-1.089291,-2.146862,42.046600,0.256810,-0.056194,0.048596
-1.089291,-2.146862,42.046600,0.256285,-0.044491,0.050452
-1.089291,-2.146862,42.046600,0.253296,-0.032290,0.054743
0.013318,-2.451229,42.039223,0.249043,-0.021239,0.056783
0.013318,-2.451229,42.039223,0.246542,-0.012636,0.058350
1.244028,-2.667725,42.004982,0.242033,-0.001022,0.059897
1.244028,-2.667725,42.004982,0.237554,0.009997,0.062314
1.244028,-2.667725,42.004982,0.234894,0.022792,0.063822
2.127049,-2.862283,42.420166,0.233244,0.033910,0.065742
2.127049,-2.862283,42.420166,0.229373,0.042151,0.066639
3.014776,-3.089138,43.173042,0.221862,0.051901,0.069302
3.014776,-3.089138,43.173042,0.213907,0.061175,0.070970
3.703876,-3.793696,43.503235,0.209194,0.071244,0.073401
3.703876,-3.793696,43.503235,0.208374,0.077709,0.076311
3.703876,-3.793696,43.503235,0.206745,0.083163,0.079686
4.408205,-4.205070,43.398335,0.204756,0.091129,0.080481
4.408205,-4.205070,43.398335,0.204944,0.098222,0.081778
5.154215,-4.236546,43.311806,0.199629,0.108114,0.084070
5.154215,-4.236546,43.311806,0.191391,0.117366,0.085322
5.154215,-4.236546,43.311806,0.185632,0.125704,0.085092
6.476833,-4.522387,44.508469,0.176637,0.135883,0.084777
6.476833,-4.522387,44.508469,0.161872,0.148807,0.086187
7.742796,-4.499483,44.308220,0.140138,0.166993,0.083426
7.742796,-4.499483,44.308220,0.129287,0.181237,0.081763
8.869848,-4.259912,42.837559,0.123386,0.190566,0.081195
8.869848,-4.259912,42.837559,0.114285,0.202604,0.081959
8.869848,-4.259912,42.837559,0.110761,0.219567,0.081856
9.865244,-4.333075,41.352402,0.111712,0.231210,0.083872
9.865244,-4.333075,41.352402,0.113079,0.242875,0.083685
10.323880,-4.584826,40.357182,0.113257,0.249480,0.086147
10.323880,-4.584826,40.357182,0.110865,0.260316,0.085684
10.323880,-4.584826,40.357182,0.109135,0.271391,0.086982
11.017860,-4.789303,39.866959,0.102031,0.279387,0.086997
11.017860,-4.789303,39.866959,0.098654,0.286348,0.086276
11.085732,-5.043479,39.133381,0.100402,0.290715,0.086616
11.085732,-5.043479,39.133381,0.099270,0.294859,0.088065
10.506778,-4.836833,37.224144,0.093387,0.300380,0.085778
10.506778,-4.836833,37.224144,0.090252,0.303988,0.085044
10.506778,-4.836833,37.224144,0.087873,0.307438,0.084406
10.260103,-5.124451,36.287704,0.088415,0.308497,0.085090
10.260103,-5.124451,36.287704,0.088431,0.312169,0.085756
10.249263,-5.320978,35.873585,0.085255,0.315401,0.085224
10.249263,-5.320978,35.873585,0.083719,0.321696,0.084124
10.249263,-5.320978,35.873585,0.086743,0.329147,0.080190
10.771824,-5.225090,35.740879,0.083388,0.329873,0.079807
10.771824,-5.225090,35.740879,0.073334,0.332383,0.078018
10.771824,-5.225090,35.740879,0.056907,0.331938,0.076651
11.055154,-5.173756,36.443249,0.048692,0.336536,0.073013
11.055154,-5.173756,36.443249,0.040483,0.336277,0.069623
11.357580,-5.039906,37.301704,0.037132,0.334049,0.068685
11.357580,-5.039906,37.301704,0.029972,0.330448,0.067185
11.502331,-5.079260,38.611031,0.027230,0.324625,0.066230
11.502331,-5.079260,38.611031,0.026042,0.317860,0.066292
11.502331,-5.079260,38.611031,0.026475,0.310434,0.066073
12.724927,-5.450278,44.340706,0.027339,0.307827,0.065849
12.724927,-5.450278,44.340706,0.028370,0.301491,0.066673
13.422277,-5.332128,48.134014,0.026177,0.289321,0.067433
13.422277,-5.332128,48.134014,0.026720,0.280768,0.068480
13.422277,-5.332128,48.134014,0.030466,0.268827,0.069198
13.015543,-5.131985,49.827660,0.033503,0.263568,0.069278
13.015543,-5.131985,49.827660,0.038174,0.252928,0.070229
12.459579,-4.936787,50.823158,0.041816,0.239073,0.069739
12.459579,-4.936787,50.823158,0.046084,0.226408,0.069971
11.887227,-4.882802,53.379292,0.054517,0.209725,0.069426
11.887227,-4.882802,53.379292,0.057210,0.202543,0.068882
11.887227,-4.882802,53.379292,0.061248,0.186899,0.067569
10.211866,-4.652377,55.588184,0.063055,0.168816,0.065048
10.211866,-4.652377,55.588184,0.064904,0.153618,0.064028
8.726571,-4.431940,56.443432,0.065414,0.135831,0.061682
8.726571,-4.431940,56.443432,0.064830,0.128146,0.061439
8.726571,-4.431940,56.443432,0.063927,0.114017,0.060804
6.606047,-4.196485,56.751175,0.066586,0.095654,0.059590
6.606047,-4.196485,56.751175,0.067529,0.080228,0.059877
5.071515,-4.037676,55.861710,0.071730,0.061656,0.057081
5.071515,-4.037676,55.861710,0.074602,0.053637,0.057208
5.071515,-4.037676,55.861710,0.077056,0.039360,0.055331
2.639431,-3.507773,54.606148,0.085751,0.020486,0.051729
2.639431,-3.507773,54.606148,0.095427,0.004196,0.050191
1.327875,-3.079043,53.417538,0.099859,-0.016537,0.049908
1.327875,-3.079043,53.417538,0.100805,-0.024478,0.049511
1.327875,-3.079043,53.417538,0.102367,-0.040298,0.050060
1.327875,-3.079043,53.417538,0.105371,-0.057979,0.050351
1.327875,-3.079043,53.417538,0.107157,-0.071458,0.050247
1.327875,-3.079043,53.417538,0.118595,-0.087361,0.049359
1.327875,-3.079043,53.417538,0.121478,-0.094583,0.050315
1.327875,-3.079043,53.417538,0.123214,-0.107581,0.050138
1.327875,-3.079043,53.417538,0.129589,-0.124987,0.049798
1.327875,-3.079043,53.417538,0.131645,-0.138711,0.051242
1.327875,-3.079043,53.417538,0.131051,-0.154367,0.051290
-5.528536,-2.220511,42.922440,0.134399,-0.161009,0.050045
-5.528536,-2.220511,42.922440,0.141450,-0.174356,0.050568
-6.220227,-2.109268,41.026810,0.137513,-0.189488,0.051446
-6.220227,-2.109268,41.026810,0.134883,-0.201338,0.052074
-6.220227,-2.109268,41.026810,0.131888,-0.213890,0.052252
-6.545344,-2.003750,38.414421,0.133772,-0.218954,0.051798
-6.545344,-2.003750,38.414421,0.138428,-0.229829,0.052624
-7.160988,-1.960111,36.116932,0.140727,-0.243491,0.053944
-7.160988,-1.960111,36.116932,0.146316,-0.256706,0.053851
-7.376815,-1.811327,33.589382,0.156497,-0.273675,0.051990
-7.376815,-1.811327,33.589382,0.163513,-0.280426,0.049869
-7.376815,-1.811327,33.589382,0.177912,-0.293059,0.047165
-8.023510,-1.520195,31.358130,0.182899,-0.306711,0.047605
-8.023510,-1.520195,31.358130,0.184120,-0.315942,0.046559
-8.738223,-1.435746,31.013121,0.186967,-0.326382,0.045949
-8.738223,-1.435746,31.013121,0.188273,-0.330389,0.045998
-8.738223,-1.435746,31.013121,0.191447,-0.338318,0.046135
-8.228888,-1.303676,28.415607,0.197696,-0.348194,0.044532
-8.228888,-1.303676,28.415607,0.203666,-0.356682,0.044087
-7.826399,-0.971457,25.477982,0.220323,-0.367228,0.037213
-7.826399,-0.971457,25.477982,0.237641,-0.375827,0.032322
-7.907359,-0.750862,24.570004,0.245559,-0.380476,0.029868
-7.907359,-0.750862,24.570004,0.266407,-0.391384,0.021640
-7.907359,-0.750862,24.570004,0.287446,-0.400182,0.014029
-8.463019,-0.227820,24.002344,0.305197,-0.411926,0.010332
-8.463019,-0.227820,24.002344,0.308212,-0.420966,0.010642
-8.463019,-0.227820,24.002344,0.304264,-0.427488,0.013606
-8.982121,-0.295588,23.809233,0.294940,-0.436277,0.019490
-8.982121,-0.295588,23.809233,0.280727,-0.442779,0.026025
-8.982121,-0.295588,23.809233,0.272546,-0.448593,0.027052
-8.982121,-0.295588,23.809233,0.298108,-0.450033,0.012697
-8.982121,-0.295588,23.809233,0.329930,-0.448599,-0.004217
-8.982121,-0.295588,23.809233,0.378910,-0.444032,-0.022739
-8.982121,-0.295588,23.809233,0.394187,-0.440883,-0.021262
-8.982121,-0.295588,23.809233,0.365637,-0.445945,-0.007465
-8.982121,-0.295588,23.809233,0.344904,-0.454620,0.006428
-8.982121,-0.295588,23.809233,0.324543,-0.463291,0.018675
-8.982121,-0.295588,23.809233,0.312251,-0.472432,0.025262
-3.322907,-0.359336,8.758350,0.332106,-0.481647,0.015111
-3.322907,-0.359336,8.758350,0.348708,-0.482733,0.004326
-4.603187,-0.040004,8.069899,0.344353,-0.483196,0.001386
-4.603187,-0.040004,8.069899,0.330939,-0.480542,0.003067
-4.603187,-0.040004,8.069899,0.302377,-0.479950,0.013454
-4.578258,-0.070774,8.084008,0.265176,-0.474565,0.027190
-4.578258,-0.070774,8.084008,0.240050,-0.461915,0.029168
-4.271165,-0.148149,8.372077,0.244123,-0.452343,0.022978
-4.271165,-0.148149,8.372077,0.240200,-0.444908,0.021295
-3.999277,-0.130119,8.504500,0.228380,-0.437789,0.022735
-3.999277,-0.130119,8.504500,0.205212,-0.428851,0.032475
-3.999277,-0.130119,8.504500,0.182112,-0.422609,0.043182
-3.596982,-0.343855,7.957749,0.164138,-0.418139,0.052267
-3.596982,-0.343855,7.957749,0.157009,-0.417318,0.055587
-3.391613,-0.441889,7.387949,0.160833,-0.415752,0.051963
-3.391613,-0.441889,7.387949,0.182432,-0.414723,0.042561
-3.391613,-0.441889,7.387949,0.185766,-0.413003,0.041270
-3.375981,-0.362631,7.056308,0.177814,-0.409849,0.046632
-3.375981,-0.362631,7.056308,0.164807,-0.409117,0.055198
-3.285233,-0.559855,6.964394,0.146480,-0.406997,0.067466
-3.285233,-0.559855,6.964394,0.131555,-0.405753,0.080468
-3.241328,-0.677652,6.973233,0.134076,-0.405563,0.082525
-3.241328,-0.677652,6.973233,0.148845,-0.406922,0.077691
-3.241328,-0.677652,6.973233,0.160962,-0.410847,0.072775
-2.917327,-0.529648,6.240356,0.167290,-0.407470,0.071295
-2.917327,-0.529648,6.240356,0.161140,-0.405551,0.073297
-2.894492,-0.544856,6.249664,0.161474,-0.405454,0.070797
-2.894492,-0.544856,6.249664,0.180784,-0.404957,0.058184
-2.894492,-0.544856,6.249664,0.199743,-0.405454,0.052236
-3.604539,-0.478687,8.070968,0.214951,-0.406789,0.047127
-3.604539,-0.478687,8.070968,0.214204,-0.405143,0.047117
-3.727865,-0.550937,8.668999,0.196667,-0.405296,0.055315
-3.727865,-0.550937,8.668999,0.178210,-0.407325,0.055897
-3.751099,-0.557716,9.249865,0.171716,-0.400896,0.056690
-3.751099,-0.557716,9.249865,0.159200,-0.401489,0.051099
-3.751099,-0.557716,9.249865,0.147613,-0.400680,0.045773
-3.647024,-0.425132,9.303283,0.142236,-0.400904,0.051188
-3.647024,-0.425132,9.303283,0.147122,-0.399739,0.042259
-3.594516,-0.290839,9.328852,0.152710,-0.400557,0.037985
-3.594516,-0.290839,9.328852,0.168406,-0.399839,0.028890
-3.594516,-0.290839,9.328852,0.166061,-0.396454,0.029681
-3.800159,-0.214475,10.146680,0.165724,-0.395090,0.027802
-3.800159,-0.214475,10.146680,0.163027,-0.393921,0.036223
-3.493041,-0.360230,10.269393,0.159998,-0.393282,0.039816
-3.493041,-0.360230,10.269393,0.152394,-0.390783,0.048434
-3.493041,-0.360230,10.269393,0.134103,-0.384553,0.061629
-1.734071,-0.888637,7.876382,0.127264,-0.380439,0.067736
-1.734071,-0.888637,7.876382,0.143195,-0.375412,0.063081
-0.785059,-1.254913,8.214152,0.153789,-0.374226,0.060715
-0.785059,-1.254913,8.214152,0.169100,-0.370384,0.056664
-0.785059,-1.254913,8.214152,0.177937,-0.365653,0.050871
-2.789701,-1.595932,16.254272,0.178334,-0.360771,0.049997
-2.789701,-1.595932,16.254272,0.174176,-0.352600,0.050522
-5.860338,-1.896834,27.223549,0.171235,-0.349211,0.051356
-5.860338,-1.896834,27.223549,0.165873,-0.342673,0.052885
-5.860338,-1.896834,27.223549,0.166214,-0.335043,0.051248
-6.568928,-2.128615,31.769108,0.171710,-0.328208,0.049652
-6.568928,-2.128615,31.769108,0.176702,-0.318582,0.049010
-6.188776,-2.488448,33.383373,0.176734,-0.314514,0.049118
-6.188776,-2.488448,33.383373,0.175596,-0.305435,0.050367
-5.564218,-2.619846,33.498489,0.171813,-0.294989,0.053104
-5.564218,-2.619846,33.498489,0.171420,-0.286392,0.053798
-5.564218,-2.619846,33.498489,0.176379,-0.275419,0.052880
-5.333657,-2.748700,35.612152,0.178415,-0.271046,0.052630
-5.333657,-2.748700,35.612152,0.179417,-0.261019,0.053155
-4.968210,-2.831982,36.709000,0.175390,-0.248069,0.054651
-4.968210,-2.831982,36.709000,0.173673,-0.237937,0.056414
-4.968210,-2.831982,36.709000,0.165699,-0.222567,0.058685
-4.363107,-3.116390,39.100452,0.165384,-0.216297,0.058615
-4.363107,-3.116390,39.100452,0.162376,-0.203410,0.060119
-3.197186,-3.249452,40.245186,0.158459,-0.187702,0.060352
-3.197186,-3.249452,40.245186,0.160520,-0.176762,0.060494
-3.197186,-3.249452,40.245186,0.158985,-0.163862,0.060836
-2.548269,-3.331216,41.294102,0.158682,-0.159628,0.061639
-2.548269,-3.331216,41.294102,0.152096,-0.150836,0.065554
-2.300913,-3.695401,43.908848,0.149672,-0.138872,0.067219
-2.300913,-3.695401,43.908848,0.147720,-0.128695,0.071683
-2.279196,-4.289885,48.531342,0.144674,-0.118570,0.073844
-2.279196,-4.289885,48.531342,0.145016,-0.113812,0.073746
-2.279196,-4.289885,48.531342,0.143007,-0.103779,0.076567
-1.286547,-4.531496,50.732170,0.143777,-0.089076,0.075359
-1.286547,-4.531496,50.732170,0.143526,-0.074441,0.075814
-0.054446,-4.308342,50.951405,0.139197,-0.056058,0.073703
-0.054446,-4.308342,50.951405,0.139904,-0.050207,0.073453
-0.054446,-4.308342,50.951405,0.138319,-0.030187,0.072602
2.233075,-4.049515,50.910458,0.140987,-0.007289,0.072072
2.233075,-4.049515,50.910458,0.138833,0.009872,0.070583
3.856236,-4.010077,50.803562,0.135417,0.028471,0.071855
3.856236,-4.010077,50.803562,0.131894,0.036056,0.071708
5.050787,-4.171135,50.992264,0.129264,0.051005,0.072439
5.050787,-4.171135,50.992264,0.131998,0.067855,0.073107
5.050787,-4.171135,50.992264,0.130578,0.081868,0.072712
6.713653,-4.343569,50.952641,0.130856,0.098230,0.073066
6.713653,-4.343569,50.952641,0.132546,0.104231,0.073976
7.668972,-4.641318,51.186180,0.128952,0.116299,0.074550
7.668972,-4.641318,51.186180,0.121246,0.131069,0.075387
7.668972,-4.641318,51.186180,0.116204,0.141829,0.074561
9.101094,-4.905952,50.919727,0.107259,0.156824,0.076395
9.101094,-4.905952,50.919727,0.103076,0.162355,0.076421
9.658436,-5.141448,50.732185,0.096406,0.173219,0.076801
9.658436,-5.141448,50.732185,0.088193,0.187727,0.074318
9.658436,-5.141448,50.732185,0.080407,0.198340,0.077809
10.846827,-5.443583,50.324734,0.070242,0.212914,0.077816
10.846827,-5.443583,50.324734,0.067757,0.220703,0.078598
12.032736,-5.653061,49.992645,0.058573,0.236845,0.079015
12.032736,-5.653061,49.992645,0.044191,0.247951,0.077652
12.032736,-5.653061,49.992645,0.034160,0.259383,0.076471
13.091118,-5.601505,49.132034,0.021098,0.271795,0.075449
13.091118,-5.601505,49.132034,0.018754,0.275579,0.075003
13.615865,-5.674208,48.803650,0.018859,0.285966,0.077575
13.615865,-5.674208,48.803650,0.014195,0.299314,0.077763
13.615865,-5.674208,48.803650,0.005300,0.307871,0.078376
14.228745,-5.899434,48.390232,-0.005364,0.318511,0.076233
14.228745,-5.899434,48.390232,-0.006084,0.322841,0.077286
14.571965,-5.936603,48.122650,-0.010438,0.331391,0.077993
14.571965,-5.936603,48.122650,-0.014548,0.337228,0.077724
14.892522,-6.102219,47.764050,-0.015152,0.343166,0.078309
14.892522,-6.102219,47.764050,-0.018399,0.351932,0.078243
14.892522,-6.102219,47.764050,-0.014707,0.354420,0.077656
15.226599,-6.416931,47.645744,-0.006367,0.357306,0.079119
15.226599,-6.416931,47.645744,-0.003488,0.358570,0.079024
15.412836,-6.565820,48.260639,-0.004992,0.358651,0.077826
15.412836,-6.565820,48.260639,-0.005695,0.357925,0.078203
15.412836,-6.565820,48.260639,-0.005344,0.358428,0.077623
15.443873,-6.717562,48.868095,-0.010410,0.359973,0.076082
15.443873,-6.717562,48.868095,-0.019814,0.360716,0.073060
15.854631,-6.765684,49.585800,-0.032004,0.358899,0.071455
15.854631,-6.765684,49.585800,-0.036037,0.353957,0.071694
15.713764,-7.045729,50.469349,-0.035496,0.352592,0.072697
15.713764,-7.045729,50.469349,-0.029525,0.345316,0.075854
15.713764,-7.045729,50.469349,-0.025919,0.338257,0.076589
15.755242,-7.446893,52.914860,-0.028583,0.331068,0.075724
15.755242,-7.446893,52.914860,-0.030310,0.324346,0.077011
16.506741,-7.468597,57.453655,-0.029671,0.319994,0.077553
16.506741,-7.468597,57.453655,-0.024811,0.308204,0.079783
16.506741,-7.468597,57.453655,-0.019854,0.295203,0.081562
16.806780,-7.501603,62.104755,-0.017608,0.283564,0.080225
16.806780,-7.501603,62.104755,-0.016893,0.273688,0.079990
18.795343,-7.980846,72.064568,-0.016670,0.268651,0.079923
18.795343,-7.980846,72.064568,-0.016812,0.255992,0.080298
17.689835,-7.656296,72.362892,-0.014746,0.244503,0.080860
17.689835,-7.656296,72.362892,-0.010994,0.229764,0.081039
17.689835,-7.656296,72.362892,-0.006112,0.218777,0.081884
17.384468,-7.892859,77.174614,-0.005314,0.212876,0.081354
17.384468,-7.892859,77.174614,-0.002080,0.197570,0.080135
16.076778,-7.954825,83.342781,0.002592,0.182099,0.080536
16.076778,-7.954825,83.342781,0.011584,0.160839,0.080493
16.076778,-7.954825,83.342781,0.019810,0.143800,0.079619
13.756585,-7.850221,86.494011,0.023763,0.134095,0.080892
13.756585,-7.850221,86.494011,0.028676,0.111832,0.079892
10.084236,-7.741896,87.150490,0.038232,0.095866,0.079231
10.084236,-7.741896,87.150490,0.048026,0.073094,0.077501
10.084236,-7.741896,87.150490,0.056567,0.052168,0.077347
6.225826,-7.496192,87.546547,0.056363,0.044254,0.077328
6.225826,-7.496192,87.546547,0.053229,0.026218,0.077076
4.587958,-7.293055,84.729012,0.048067,0.014641,0.075233
4.587958,-7.293055,84.729012,0.055757,-0.001993,0.075802
4.587958,-7.293055,84.729012,0.058264,-0.013923,0.072036
2.066851,-6.226751,78.942200,0.062455,-0.021528,0.072642
2.066851,-6.226751,78.942200,0.067162,-0.037000,0.070768
0.508268,-5.605640,72.574104,0.073182,-0.051597,0.074106
0.508268,-5.605640,72.574104,0.065954,-0.066995,0.076432
0.508268,-5.605640,72.574104,0.068888,-0.079496,0.074767
-1.206243,-5.532080,68.773636,0.078085,-0.086993,0.073314
-1.206243,-5.532080,68.773636,0.094613,-0.107057,0.073942
-2.610839,-5.065838,64.812241,0.099864,-0.122383,0.070726
-2.610839,-5.065838,64.812241,0.103876,-0.142741,0.069060
-4.449336,-4.789256,63.236893,0.105019,-0.159606,0.070813
-4.449336,-4.789256,63.236893,0.104166,-0.166543,0.070874
-4.449336,-4.789256,63.236893,0.121435,-0.188828,0.067481
-6.377141,-4.430472,58.053146,0.138112,-0.206599,0.067039
-6.377141,-4.430472,58.053146,0.165962,-0.228453,0.061951
-6.281498,-3.482692,49.515739,0.184887,-0.245239,0.058125
-6.281498,-3.482692,49.515739,0.197971,-0.259183,0.056886
-6.281498,-3.482692,49.515739,0.197200,-0.275714,0.059112
-7.124132,-3.217830,45.733795,0.190633,-0.288737,0.062101
-7.124132,-3.217830,45.733795,0.184147,-0.302715,0.064898
-7.743679,-3.298306,44.674286,0.197582,-0.317076,0.061150
-7.743679,-3.298306,44.674286,0.211057,-0.330634,0.058310
-7.990417,-2.543278,40.139599,0.230975,-0.349428,0.051405
-7.990417,-2.543278,40.139599,0.250494,-0.369449,0.044875
-7.990417,-2.543278,40.139599,0.258580,-0.390929,0.043713
-8.341086,-2.009006,34.816711,0.262405,-0.405935,0.041484
-8.341086,-2.009006,34.816711,0.260202,-0.418890,0.046140
-8.341086,-2.009006,34.816711,0.248811,-0.434290,0.053463
-8.341086,-2.009006,34.816711,0.250685,-0.448835,0.054659
-8.341086,-2.009006,34.816711,0.289574,-0.466389,0.037198
-8.341086,-2.009006,34.816711,0.348033,-0.479064,0.009931
-8.341086,-2.009006,34.816711,0.393583,-0.488333,-0.010608
-8.341086,-2.009006,34.816711,0.439014,-0.499614,-0.031127
-8.341086,-2.009006,34.816711,0.450782,-0.512774,-0.033395
-8.341086,-2.009006,34.816711,0.428539,-0.526483,-0.022501
-8.341086,-2.009006,34.816711,0.405609,-0.535978,-0.011757
