FX,FY,FZ,Yaw,Pitch,Roll
-1.646898,1.643686,61.641510,0.116923,-0.055562,-0.096307
-1.646898,1.643686,61.641510,0.116314,-0.060188,-0.104698
-1.646898,1.643686,61.641510,0.120176,-0.061580,-0.110201
-1.443131,0.839625,48.060951,0.132986,-0.063843,-0.123489
-1.443131,0.839625,48.060951,0.138404,-0.063948,-0.138585
-0.777728,0.846491,38.149109,0.147863,-0.065771,-0.156112
-0.777728,0.846491,38.149109,0.148820,-0.064170,-0.172774
-0.777728,0.846491,38.149109,0.150975,-0.063871,-0.181229
-0.241680,1.865867,35.288876,0.162749,-0.060144,-0.203714
-0.241680,1.865867,35.288876,0.181081,-0.054498,-0.223144
0.535063,0.964932,26.519341,0.197128,-0.049062,-0.241998
0.535063,0.964932,26.519341,0.190190,-0.049908,-0.251643
0.535063,0.964932,26.519341,0.182262,-0.049457,-0.259341
1.129831,-3.017039,12.081487,0.177041,-0.049358,-0.266717
1.129831,-3.017039,12.081487,0.174063,-0.049237,-0.273903
1.714090,-6.977069,-2.345132,0.166286,-0.050744,-0.282466
1.714090,-6.977069,-2.345132,0.160915,-0.052316,-0.288636
1.932851,-12.433652,-12.476856,0.158590,-0.052731,-0.292699
1.932851,-12.433652,-12.476856,0.154583,-0.054527,-0.297318
1.932851,-12.433652,-12.476856,0.158459,-0.052386,-0.304852
1.758354,-13.356757,-13.711373,0.166038,-0.048196,-0.312548
1.758354,-13.356757,-13.711373,0.162758,-0.049129,-0.315392
1.725186,-13.488437,-13.608294,0.160460,-0.048450,-0.317470
1.725186,-13.488437,-13.608294,0.157671,-0.047790,-0.317781
1.725186,-13.488437,-13.608294,0.157782,-0.046478,-0.318888
1.672305,-13.642501,-13.554438,0.157130,-0.045437,-0.318508
1.672305,-13.642501,-13.554438,0.157201,-0.043622,-0.317567
1.369174,-14.030003,-14.796537,0.157065,-0.042885,-0.315615
1.369174,-14.030003,-14.796537,0.155505,-0.043206,-0.311108
1.058759,-14.333466,-14.826385,0.156504,-0.042641,-0.305483
1.058759,-14.333466,-14.826385,0.160469,-0.039566,-0.297980
1.058759,-14.333466,-14.826385,0.166085,-0.038315,-0.290211
0.800517,-14.037277,-14.425222,0.170930,-0.036383,-0.284695
0.800517,-14.037277,-14.425222,0.180788,-0.034238,-0.275969
0.800517,-14.037277,-14.425222,0.187676,-0.033435,-0.263558
0.476956,-12.216612,-9.123092,0.193122,-0.032790,-0.253112
0.476956,-12.216612,-9.123092,0.196219,-0.032013,-0.237009
0.268843,-9.972648,-3.004397,0.197001,-0.032287,-0.230373
0.268843,-9.972648,-3.004397,0.199025,-0.031888,-0.216518
0.011100,-7.446723,5.200620,0.200405,-0.031807,-0.197135
0.011100,-7.446723,5.200620,0.207270,-0.030392,-0.184305
0.011100,-7.446723,5.200620,0.212793,-0.029071,-0.164783
-0.142796,-5.471067,14.277964,0.212501,-0.028556,-0.157687
-0.142796,-5.471067,14.277964,0.214630,-0.028354,-0.142911
-0.512159,-2.599947,32.041225,0.218237,-0.024099,-0.122290
-0.512159,-2.599947,32.041225,0.214639,-0.021913,-0.106467
-0.512159,-2.599947,32.041225,0.220347,-0.017644,-0.089584
-0.235591,-2.341838,37.987980,0.224229,-0.016447,-0.082489
-0.235591,-2.341838,37.987980,0.225853,-0.015261,-0.069825
-0.192504,-1.893580,43.617695,0.230473,-0.014135,-0.052898
-0.192504,-1.893580,43.617695,0.228096,-0.013852,-0.038826
-0.192504,-1.893580,43.617695,0.226339,-0.012469,-0.021078
-0.289776,-2.548217,52.427700,0.226030,-0.011453,-0.013833
-0.289776,-2.548217,52.427700,0.223999,-0.009477,0.000163
-0.137181,-3.028223,58.393082,0.221604,-0.007888,0.016811
-0.137181,-3.028223,58.393082,0.218027,-0.006920,0.029577
0.094604,-4.444475,62.053627,0.213278,-0.005774,0.045917
0.094604,-4.444475,62.053627,0.211510,-0.004546,0.052066
0.094604,-4.444475,62.053627,0.207444,-0.002936,0.065862
0.452690,-6.653530,65.316116,0.201235,0.001617,0.082152
0.452690,-6.653530,65.316116,0.195050,0.003880,0.096464
0.887807,-8.148277,65.191833,0.188082,0.007991,0.113147
0.887807,-8.148277,65.191833,0.186943,0.008168,0.120893
0.887807,-8.148277,65.191833,0.179345,0.009939,0.135733
1.447191,-10.352210,65.839600,0.180718,0.013083,0.150552
1.447191,-10.352210,65.839600,0.186184,0.012997,0.164776
1.487113,-12.042194,70.103516,0.173388,0.016305,0.181141
1.487113,-12.042194,70.103516,0.165103,0.019949,0.188106
2.321582,-14.838669,73.170998,0.149485,0.024673,0.201527
2.321582,-14.838669,73.170998,0.135267,0.030797,0.220690
2.321582,-14.838669,73.170998,0.114477,0.038570,0.235543
3.375688,-17.163429,74.102730,0.094630,0.047810,0.254360
3.375688,-17.163429,74.102730,0.090283,0.053337,0.259158
4.800184,-19.865786,74.307999,0.083522,0.057103,0.273389
4.800184,-19.865786,74.307999,0.066514,0.065705,0.285523
4.800184,-19.865786,74.307999,0.064398,0.070080,0.294133
