FX,FY,FZ,Yaw,Pitch,Roll
-1.319824,-3.035196,47.961403,0.162061,-0.058503,0.062377
-1.319824,-3.035196,47.961403,0.164626,-0.051298,0.064469
-0.340678,-3.205957,46.240623,0.169310,-0.042519,0.067280
-0.340678,-3.205957,46.240623,0.171835,-0.034311,0.070372
-0.340678,-3.205957,46.240623,0.167490,-0.023270,0.074768
0.517015,-3.598175,46.202267,0.164705,-0.014331,0.077359
0.517015,-3.598175,46.202267,0.162467,-0.007303,0.079162
1.021609,-3.918798,47.737568,0.159419,0.001106,0.080937
1.021609,-3.918798,47.737568,0.158232,0.010045,0.081284
1.021609,-3.918798,47.737568,0.165721,0.019370,0.081650
2.051755,-3.992382,47.697205,0.169244,0.027104,0.082499
2.051755,-3.992382,47.697205,0.167672,0.032666,0.083940
2.721462,-3.992623,45.397232,0.159482,0.042004,0.085915
2.721462,-3.992623,45.397232,0.150666,0.051691,0.086970
2.721462,-3.992623,45.397232,0.139743,0.064515,0.089846
3.834121,-4.088308,43.711128,0.127806,0.074884,0.092139
3.834121,-4.088308,43.711128,0.120509,0.082707,0.093123
4.320175,-3.767869,37.828285,0.115326,0.092496,0.094417
4.320175,-3.767869,37.828285,0.111330,0.101805,0.096819
5.113012,-4.078560,37.697849,0.102196,0.113178,0.099529
5.113012,-4.078560,37.697849,0.092674,0.122459,0.100885
5.113012,-4.078560,37.697849,0.087440,0.129122,0.101936
5.808265,-4.227281,37.575569,0.084207,0.137636,0.103210
5.808265,-4.227281,37.575569,0.076192,0.149017,0.105636
6.890932,-4.690154,40.552399,0.067814,0.159158,0.106530
6.890932,-4.690154,40.552399,0.056371,0.168565,0.108425
6.890932,-4.690154,40.552399,0.044734,0.175861,0.108873
8.017086,-4.894310,41.145538,0.032236,0.186276,0.108667
8.017086,-4.894310,41.145538,0.022428,0.198226,0.110313
8.954940,-5.072258,41.665325,0.013131,0.207242,0.111446
8.954940,-5.072258,41.665325,0.006213,0.216039,0.111126
9.789087,-5.226444,42.629070,0.002848,0.221721,0.111703
9.789087,-5.226444,42.629070,-0.004886,0.230444,0.111592
9.789087,-5.226444,42.629070,-0.014018,0.241743,0.108033
11.004519,-5.046756,43.981281,-0.019008,0.250358,0.105730
11.004519,-5.046756,43.981281,-0.026604,0.259840,0.102551
12.027645,-4.749850,44.757687,-0.030826,0.266798,0.099830
12.027645,-4.749850,44.757687,-0.039278,0.274954,0.098571
12.027645,-4.749850,44.757687,-0.057362,0.285131,0.094724
12.933173,-4.502834,44.530857,-0.069589,0.293308,0.093243
12.933173,-4.502834,44.530857,-0.082491,0.299672,0.091577
12.531973,-4.306109,41.360130,-0.090066,0.304213,0.090930
12.531973,-4.306109,41.360130,-0.099079,0.310290,0.090400
12.529381,-4.155256,40.299606,-0.103161,0.316238,0.089565
12.529381,-4.155256,40.299606,-0.104245,0.321223,0.089734
12.529381,-4.155256,40.299606,-0.106007,0.327191,0.088734
12.842365,-4.145963,40.204494,-0.107267,0.329210,0.088244
12.842365,-4.145963,40.204494,-0.112896,0.334628,0.087241
12.842365,-4.145963,40.204494,-0.122240,0.341789,0.085669
12.842365,-4.145963,40.204494,-0.128862,0.346741,0.084300
12.842365,-4.145963,40.204494,-0.140050,0.353408,0.083241
12.842365,-4.145963,40.204494,-0.145479,0.355848,0.082082
12.842365,-4.145963,40.204494,-0.151164,0.361596,0.080495
12.842365,-4.145963,40.204494,-0.154379,0.366871,0.081355
12.842365,-4.145963,40.204494,-0.156106,0.370659,0.081454
12.842365,-4.145963,40.204494,-0.155346,0.375578,0.081595
12.842365,-4.145963,40.204494,-0.154808,0.377296,0.082048
14.772477,-4.194282,40.500954,-0.153038,0.380077,0.082189
14.772477,-4.194282,40.500954,-0.152189,0.382435,0.083495
15.038276,-4.187995,40.498482,-0.154851,0.385581,0.081565
15.038276,-4.187995,40.498482,-0.155057,0.389277,0.081291
15.038276,-4.187995,40.498482,-0.155110,0.391163,0.081906
15.277184,-4.353215,40.394249,-0.158742,0.393555,0.081268
15.277184,-4.353215,40.394249,-0.165421,0.400395,0.077847
15.277184,-4.353215,40.394249,-0.172986,0.405875,0.076266
15.400283,-4.261565,39.158001,-0.180847,0.403969,0.075000
15.400283,-4.261565,39.158001,-0.181584,0.400959,0.075907
15.042993,-4.451801,39.281822,-0.180406,0.395288,0.077825
15.042993,-4.451801,39.281822,-0.173536,0.388617,0.079430
14.768621,-4.648796,40.606853,-0.166966,0.380866,0.079748
14.768621,-4.648796,40.606853,-0.167126,0.368547,0.080137
14.768621,-4.648796,40.606853,-0.169457,0.363303,0.079620
14.595963,-4.870760,43.696587,-0.173912,0.349879,0.080791
14.595963,-4.870760,43.696587,-0.175072,0.332431,0.083029
14.284331,-5.258750,46.800625,-0.170028,0.316686,0.085570
14.284331,-5.258750,46.800625,-0.161685,0.295547,0.089024
14.284331,-5.258750,46.800625,-0.157834,0.287654,0.089903
12.344971,-5.498122,47.356277,-0.154573,0.268723,0.092283
12.344971,-5.498122,47.356277,-0.156003,0.247219,0.092261
11.986388,-5.836141,50.686031,-0.160080,0.230204,0.092843
11.986388,-5.836141,50.686031,-0.171440,0.209002,0.092515
10.191834,-5.647915,52.132858,-0.175081,0.201092,0.092124
10.191834,-5.647915,52.132858,-0.182240,0.183915,0.092937
10.191834,-5.647915,52.132858,-0.187367,0.162804,0.091514
8.570957,-5.348431,52.450325,-0.191085,0.145732,0.091171
8.570957,-5.348431,52.450325,-0.195935,0.123266,0.088714
6.234563,-5.024100,51.516830,-0.198382,0.114540,0.088210
6.234563,-5.024100,51.516830,-0.201726,0.096953,0.086646
6.234563,-5.024100,51.516830,-0.205833,0.074643,0.084131
4.293581,-4.488426,50.736855,-0.203749,0.055167,0.083602
4.293581,-4.488426,50.736855,-0.198062,0.030845,0.083851
1.640224,-4.102316,47.957165,-0.199089,0.021414,0.084514
1.640224,-4.102316,47.957165,-0.197424,0.002517,0.084664
-0.194634,-3.940778,43.586948,-0.196482,-0.020675,0.089323
-0.194634,-3.940778,43.586948,-0.190280,-0.039482,0.091226
-0.194634,-3.940778,43.586948,-0.182180,-0.063549,0.096580
-1.831235,-4.017854,40.543053,-0.177694,-0.072462,0.097657
-1.831235,-4.017854,40.543053,-0.167600,-0.091294,0.101488
-3.307536,-3.988532,36.893028,-0.169046,-0.112333,0.104978
-3.307536,-3.988532,36.893028,-0.169509,-0.128318,0.105495
-3.307536,-3.988532,36.893028,-0.164194,-0.146474,0.106687
-4.049261,-3.697168,34.766994,-0.160496,-0.153426,0.106342
-4.049261,-3.697168,34.766994,-0.149669,-0.168301,0.104623
-5.360785,-3.443367,36.446877,-0.122687,-0.187189,0.101171
-5.360785,-3.443367,36.446877,-0.105404,-0.201831,0.100723
-5.819914,-3.261426,36.417282,-0.094473,-0.219304,0.099707
-5.819914,-3.261426,36.417282,-0.092042,-0.226205,0.100814
-5.819914,-3.261426,36.417282,-0.093590,-0.238931,0.102708
-7.236868,-3.575206,37.672806,-0.091327,-0.254559,0.104251
-7.236868,-3.575206,37.672806,-0.085330,-0.266877,0.106177
-8.035934,-3.594663,36.258606,-0.077243,-0.282677,0.107642
-8.035934,-3.594663,36.258606,-0.073517,-0.288710,0.108447
-8.035934,-3.594663,36.258606,-0.058665,-0.303968,0.107798
-8.264146,-3.378867,34.029930,-0.037584,-0.316047,0.104447
-8.264146,-3.378867,34.029930,-0.027012,-0.328676,0.105926
-8.264146,-3.378867,34.029930,-0.024930,-0.342025,0.111350
-8.660409,-3.341793,31.823370,-0.026398,-0.348641,0.114268
-8.660409,-3.341793,31.823370,-0.026245,-0.362043,0.119504
-8.402002,-3.327642,29.284010,-0.000288,-0.375191,0.109125
-8.402002,-3.327642,29.284010,0.056755,-0.390544,0.087013
-8.481604,-1.491891,25.340015,0.143781,-0.408291,0.051440
-8.481604,-1.491891,25.340015,0.175793,-0.414881,0.036865
-8.481604,-1.491891,25.340015,0.238746,-0.427148,0.007459
-7.901557,0.086236,20.698307,0.268551,-0.435890,-0.005647
-7.901557,0.086236,20.698307,0.281804,-0.447050,-0.010489
-7.901557,0.086236,20.698307,0.268050,-0.463419,-0.003245
-7.901557,0.086236,20.698307,0.259484,-0.469644,-0.000985
-7.901557,0.086236,20.698307,0.247162,-0.481275,-0.004061
-7.901557,0.086236,20.698307,0.255718,-0.488441,-0.017158
-7.901557,0.086236,20.698307,0.267567,-0.490309,-0.031644
-7.901557,0.086236,20.698307,0.258274,-0.490869,-0.033504
-7.901557,0.086236,20.698307,0.247505,-0.490132,-0.031987
-7.901557,0.086236,20.698307,0.220478,-0.485426,-0.024134
-7.901557,0.086236,20.698307,0.202987,-0.482933,-0.018559
-0.781717,0.020106,0.617037,0.184017,-0.480276,-0.009123
-0.781717,0.020106,0.617037,0.172927,-0.477726,-0.002115
-0.342045,0.003187,-0.348583,0.171116,-0.475302,-0.000244
-0.342045,0.003187,-0.348583,0.172293,-0.470638,0.004570
-0.342045,0.003187,-0.348583,0.173690,-0.466602,0.005894
0.039177,-0.065474,-1.108437,0.178344,-0.463210,0.006546
0.039177,-0.065474,-1.108437,0.175365,-0.458079,0.007576
-0.023905,-0.147655,-1.134549,0.173100,-0.455240,0.008705
-0.023905,-0.147655,-1.134549,0.167032,-0.449734,0.010990
-0.239180,-0.149029,-0.705244,0.162913,-0.446578,0.013917
-0.239180,-0.149029,-0.705244,0.160644,-0.445339,0.016724
-0.239180,-0.149029,-0.705244,0.159290,-0.443602,0.019615
-0.429887,-0.066510,-0.311656,0.159315,-0.443800,0.020982
-0.429887,-0.066510,-0.311656,0.157519,-0.443010,0.025167
-0.448636,-0.065956,-0.319470,0.159707,-0.441080,0.025324
-0.448636,-0.065956,-0.319470,0.160852,-0.435781,0.024223
-0.448636,-0.065956,-0.319470,0.160374,-0.431106,0.023467
-0.306862,-0.079700,-0.630089,0.159808,-0.428692,0.023297
-0.306862,-0.079700,-0.630089,0.155406,-0.424002,0.025995
-0.305495,-0.077188,-0.623982,0.152363,-0.420996,0.029121
-0.305495,-0.077188,-0.623982,0.147298,-0.416324,0.035179
-0.265098,-0.086843,-0.603995,0.145307,-0.414242,0.039898
-0.265098,-0.086843,-0.603995,0.144445,-0.413984,0.042409
-0.265098,-0.086843,-0.603995,0.143526,-0.413750,0.046145
-0.176116,-0.072126,-0.807497,0.143583,-0.413959,0.047628
-0.176116,-0.072126,-0.807497,0.145857,-0.413131,0.047309
-0.091526,-0.106877,-1.077696,0.147482,-0.411355,0.045403
-0.091526,-0.106877,-1.077696,0.149255,-0.410744,0.044379
-0.091526,-0.106877,-1.077696,0.151306,-0.408435,0.044311
-0.091526,-0.106877,-1.077696,0.148401,-0.405298,0.045440
-0.091526,-0.106877,-1.077696,0.147113,-0.402757,0.042820
-0.091526,-0.106877,-1.077696,0.145670,-0.403391,0.044170
-0.091526,-0.106877,-1.077696,0.141824,-0.404123,0.046153
-0.091526,-0.106877,-1.077696,0.127572,-0.402354,0.050604
-0.091526,-0.106877,-1.077696,0.114733,-0.399837,0.054086
-0.091526,-0.106877,-1.077696,0.103567,-0.396031,0.055589
-0.091526,-0.106877,-1.077696,0.099501,-0.391956,0.056192
-3.015545,-0.503457,5.979390,0.098004,-0.389809,0.056917
-3.015545,-0.503457,5.979390,0.098034,-0.384293,0.054969
-3.015545,-0.503457,5.979390,0.100749,-0.379650,0.054116
-2.746812,-0.780158,11.557062,0.099409,-0.372674,0.054616
-2.746812,-0.780158,11.557062,0.098266,-0.366327,0.055196
-3.544211,-1.078645,16.374397,0.098370,-0.362994,0.055628
-3.544211,-1.078645,16.374397,0.099604,-0.354267,0.056348
-3.544211,-1.078645,16.374397,0.096930,-0.347090,0.058925
-4.709801,-1.616317,22.892677,0.088849,-0.338379,0.062678
-4.709801,-1.616317,22.892677,0.086439,-0.333411,0.065107
-6.271940,-2.251793,30.111959,0.085046,-0.331048,0.066283
-6.271940,-2.251793,30.111959,0.084626,-0.324909,0.068629
-6.271940,-2.251793,30.111959,0.085766,-0.319679,0.069799
-7.786177,-2.848886,36.937950,0.085954,-0.310998,0.072198
-7.786177,-2.848886,36.937950,0.089056,-0.302702,0.070777
-8.322289,-3.259023,42.671391,0.091916,-0.298255,0.070283
-8.322289,-3.259023,42.671391,0.097381,-0.286460,0.068266
-8.322289,-3.259023,42.671391,0.098322,-0.276028,0.068090
-7.818621,-3.333303,45.967571,0.093745,-0.261859,0.068119
-7.818621,-3.333303,45.967571,0.098919,-0.251176,0.066175
-7.160100,-3.339395,49.149509,0.101661,-0.245606,0.065599
-7.160100,-3.339395,49.149509,0.109269,-0.231817,0.063346
-7.239097,-3.429687,52.671425,0.112551,-0.221224,0.062584
-7.239097,-3.429687,52.671425,0.113757,-0.209091,0.064291
-7.239097,-3.429687,52.671425,0.112253,-0.199863,0.067544
-6.745943,-3.923900,55.336006,0.108634,-0.195202,0.070448
-6.745943,-3.923900,55.336006,0.097984,-0.183787,0.077315
-6.401590,-4.834144,57.288113,0.099754,-0.175673,0.080522
-6.401590,-4.834144,57.288113,0.113030,-0.168131,0.081901
-6.401590,-4.834144,57.288113,0.110628,-0.158673,0.085928
-6.401590,-4.834144,57.288113,0.105896,-0.151119,0.088669
-6.401590,-4.834144,57.288113,0.103085,-0.140022,0.091986
-6.401590,-4.834144,57.288113,0.102331,-0.130062,0.093868
-6.401590,-4.834144,57.288113,0.102693,-0.118223,0.096002
-6.401590,-4.834144,57.288113,0.103833,-0.109580,0.097741
-6.401590,-4.834144,57.288113,0.103249,-0.101421,0.098459
-6.401590,-4.834144,57.288113,0.103557,-0.093230,0.100125
-6.401590,-4.834144,57.288113,0.102104,-0.084454,0.101646
-4.485523,-10.478566,100.263885,0.097759,-0.071014,0.105783
-4.485523,-10.478566,100.263885,0.098070,-0.062999,0.108548
-4.485523,-10.478566,100.263885,0.097132,-0.054773,0.110753
-2.016089,-11.153784,100.266533,0.098113,-0.044548,0.112021
-2.016089,-11.153784,100.266533,0.097691,-0.033189,0.114119
0.571790,-10.957812,95.929871,0.096652,-0.019656,0.114625
0.571790,-10.957812,95.929871,0.100376,-0.010497,0.114432
0.571790,-10.957812,95.929871,0.100926,-0.005082,0.114951
2.551013,-10.566287,91.399460,0.101103,0.002302,0.115447
2.551013,-10.566287,91.399460,0.099541,0.010043,0.118043
3.736820,-10.383323,85.822144,0.091507,0.019845,0.121271
3.736820,-10.383323,85.822144,0.090796,0.025686,0.122043
4.740686,-10.583117,85.741158,0.091507,0.030391,0.121926
4.740686,-10.583117,85.741158,0.090154,0.037174,0.121631
4.740686,-10.583117,85.741158,0.086730,0.046527,0.121045
6.532155,-10.867236,87.273254,0.082886,0.053007,0.120042
6.532155,-10.867236,87.273254,0.074027,0.061944,0.122279
8.629731,-11.900513,94.474602,0.064923,0.068605,0.121401
8.629731,-11.900513,94.474602,0.055165,0.078750,0.122545
8.629731,-11.900513,94.474602,0.044295,0.094112,0.122640
11.624424,-12.062925,94.132484,0.038362,0.107267,0.121698
11.624424,-12.062925,94.132484,0.035674,0.121137,0.123153
12.331668,-11.168273,85.374229,0.033591,0.130280,0.122989
12.331668,-11.168273,85.374229,0.029029,0.144816,0.122334
13.510573,-9.483914,72.578758,0.028598,0.159006,0.121219
13.510573,-9.483914,72.578758,0.029116,0.168703,0.122144
13.510573,-9.483914,72.578758,0.029587,0.178060,0.122448
12.206021,-7.732461,58.800293,0.027876,0.185582,0.123235
12.206021,-7.732461,58.800293,0.022801,0.195284,0.122768
11.849467,-6.831533,50.511528,0.024273,0.206637,0.124418
11.849467,-6.831533,50.511528,0.011262,0.217532,0.124726
11.849467,-6.831533,50.511528,-0.000668,0.228681,0.121510
12.760655,-6.987879,50.266117,-0.004371,0.236980,0.121111
12.760655,-6.987879,50.266117,-0.015242,0.246519,0.121861
14.992137,-7.417344,53.218838,-0.030234,0.261153,0.117162
14.992137,-7.417344,53.218838,-0.043195,0.272168,0.118475
16.753666,-7.607573,55.274467,-0.061085,0.289732,0.112516
16.753666,-7.607573,55.274467,-0.066098,0.295282,0.111588
16.753666,-7.607573,55.274467,-0.070735,0.309412,0.111310
17.768097,-7.664006,55.096992,-0.088839,0.324388,0.107891
17.768097,-7.664006,55.096992,-0.094211,0.332750,0.105459
17.768097,-7.664006,55.096992,-0.099931,0.343556,0.106751
19.283384,-7.657427,55.468967,-0.106026,0.347665,0.104248
19.283384,-7.657427,55.468967,-0.109360,0.357490,0.100866
19.700994,-7.446959,55.324478,-0.118128,0.367771,0.098831
19.700994,-7.446959,55.324478,-0.118422,0.373204,0.098224
19.700994,-7.446959,55.324478,-0.122883,0.379477,0.097485
19.752729,-7.277236,53.858841,-0.122091,0.382499,0.096554
19.752729,-7.277236,53.858841,-0.121134,0.387156,0.096727
19.786032,-7.305270,53.267403,-0.129559,0.393675,0.093411
19.786032,-7.305270,53.267403,-0.149619,0.403926,0.088424
20.721434,-6.848828,52.983036,-0.156515,0.411081,0.085111
20.721434,-6.848828,52.983036,-0.158265,0.412776,0.084718
20.721434,-6.848828,52.983036,-0.165868,0.417165,0.083151
21.472258,-7.074295,53.397255,-0.165086,0.415785,0.083355
21.472258,-7.074295,53.397255,-0.167218,0.411713,0.081644
21.472258,-7.074295,53.397255,-0.171560,0.404672,0.082964
21.472258,-7.074295,53.397255,-0.171829,0.404965,0.083446
21.472258,-7.074295,53.397255,-0.165609,0.391162,0.086156
21.472258,-7.074295,53.397255,-0.168260,0.377087,0.086572
21.472258,-7.074295,53.397255,-0.171611,0.364325,0.087026
21.472258,-7.074295,53.397255,-0.168111,0.344584,0.090696
21.472258,-7.074295,53.397255,-0.164227,0.335068,0.091560
21.472258,-7.074295,53.397255,-0.157744,0.314457,0.094876
21.472258,-7.074295,53.397255,-0.154561,0.289748,0.095322
18.694746,-8.794865,69.719460,-0.155888,0.269857,0.096024
18.694746,-8.794865,69.719460,-0.154598,0.245742,0.095546
17.032194,-8.911943,76.501045,-0.152649,0.236578,0.095671
17.032194,-8.911943,76.501045,-0.148864,0.215285,0.094910
17.032194,-8.911943,76.501045,-0.147221,0.189686,0.095420
16.423685,-9.277596,87.629204,-0.145132,0.170432,0.093948
16.423685,-9.277596,87.629204,-0.142862,0.142815,0.093463
13.078374,-9.023834,91.983765,-0.141914,0.135145,0.092581
13.078374,-9.023834,91.983765,-0.138086,0.115902,0.090293
10.547521,-8.815382,95.007446,-0.133822,0.094444,0.089862
10.547521,-8.815382,95.007446,-0.128276,0.075100,0.088954
10.547521,-8.815382,95.007446,-0.119773,0.053406,0.087460
7.742214,-8.620760,95.723770,-0.115977,0.045684,0.087594
7.742214,-8.620760,95.723770,-0.111122,0.028559,0.086012
