teste,rmse_x,r2_score_x,std_x,rmse_y,r2_score_y,std_y,rmse_z,r2_score_z,std_z
teste1,5.972919072897067,0.5959452351459253,5.71496111771658,84.2398474209651,-0.3369146481619434,75.03383428125741,12.922164852052132,0.9593379698639706,12.335318390548492
teste2,8.62511772596978,-6.338710125968841,7.693242614121891,29.69729525088147,-2.413224447959906,20.028194408309936,45.69266614775354,0.673832627677754,45.42042353299514
teste3,5.910875085019556,0.7654920295114814,5.7630127821109545,6.081320731063641,-0.7220114937268565,3.958423167882019,22.503709001736013,0.847129749023763,21.374873673083847
teste4,12.39232833427523,-23.088276675436006,10.86156699325631,17.87016915985431,-0.04472967224275859,16.986502878686085,50.602765162291306,0.6125461015110323,50.5778915879083
teste5,10.229884308919317,0.24587082599718013,9.824250161013167,8.951564103902943,0.2844036107132111,8.514681274567689,20.000124040942467,0.9067349632805887,17.98899778347318
teste6,14.600009023921787,-14.420532731590033,12.066556381366874,24.665284595400756,-0.632635638484,22.234825253574336,20.000124040942467,0.9067349632805887,17.98899778347318
