FX,FY,FZ,Yaw,Pitch,Roll
0.120588,0.078788,1.919812,0.058371,0.050747,-0.006225
0.120588,0.078788,1.919812,0.057405,0.053184,-0.006180
0.123425,0.086180,1.850849,0.055317,0.052807,-0.006123
0.123425,0.086180,1.850849,0.055930,0.052805,-0.005863
0.115503,0.085561,1.851304,0.056175,0.053049,-0.005850
0.115503,0.085561,1.851304,0.057844,0.049495,-0.005295
0.115503,0.085561,1.851304,0.058584,0.049263,-0.005650
0.103166,0.084460,1.799610,0.058338,0.049503,-0.005527
0.103166,0.084460,1.799610,0.057992,0.049404,-0.006394
0.103765,0.084695,1.963903,0.059738,0.048476,-0.007725
0.103765,0.084695,1.963903,0.060618,0.047543,-0.009077
0.103765,0.084695,1.963903,0.060520,0.048421,-0.009909
0.105504,0.090044,1.963572,0.059085,0.050144,-0.010627
0.105504,0.090044,1.963572,0.058607,0.050881,-0.010863
0.116082,0.089833,1.794873,0.058130,0.052102,-0.010963
0.116082,0.089833,1.794873,0.057867,0.052443,-0.010104
0.116082,0.089833,1.794873,0.057852,0.052547,-0.009489
0.107949,0.088796,1.632752,0.058919,0.052032,-0.008375
0.107949,0.088796,1.632752,0.059017,0.051519,-0.007531
0.102994,0.085368,1.633198,0.058995,0.051372,-0.006680
0.102994,0.085368,1.633198,0.058976,0.051229,-0.005951
0.109086,0.080474,1.961958,0.059704,0.052805,-0.005518
0.109086,0.080474,1.961958,0.060547,0.048057,-0.005883
0.109086,0.080474,1.961958,0.061410,0.046858,-0.006510
0.092756,0.082437,1.978964,0.060456,0.047975,-0.007233
0.092756,0.082437,1.978964,0.059652,0.049975,-0.008906
0.092756,0.082437,1.978964,0.058328,0.050353,-0.009540
0.092756,0.082437,1.978964,0.058335,0.049998,-0.009917
0.092756,0.082437,1.978964,0.058090,0.049875,-0.009926
0.092756,0.082437,1.978964,0.058425,0.048274,-0.009474
0.092756,0.082437,1.978964,0.057661,0.046291,-0.008570
0.092756,0.082437,1.978964,0.058013,0.045062,-0.008230
0.092756,0.082437,1.978964,0.058838,0.043572,-0.007277
0.092756,0.082437,1.978964,0.058699,0.043318,-0.007042
0.092756,0.082437,1.978964,0.058698,0.043559,-0.006913
0.095772,0.092037,2.065502,0.058716,0.044785,-0.007000
0.095772,0.092037,2.065502,0.058367,0.045412,-0.007601
0.095772,0.092037,2.065502,0.058513,0.046050,-0.008557
0.124536,0.097253,2.049539,0.058521,0.046061,-0.008924
0.124536,0.097253,2.049539,0.058050,0.046202,-0.009664
0.136650,0.106114,2.048754,0.058077,0.047446,-0.010484
0.136650,0.106114,2.048754,0.057726,0.048068,-0.010964
0.136650,0.106114,2.048754,0.057012,0.048570,-0.011579
0.140894,0.109405,2.048294,0.057018,0.048699,-0.011820
0.140894,0.109405,2.048294,0.056545,0.049198,-0.012307
0.140632,0.111072,2.012018,0.055717,0.049948,-0.013163
0.140632,0.111072,2.012018,0.055730,0.049721,-0.013780
0.126319,0.108537,1.712628,0.055009,0.049245,-0.014422
0.126319,0.108537,1.712628,0.055013,0.049008,-0.014673
0.126319,0.108537,1.712628,0.054769,0.048643,-0.014811
0.125234,0.107538,1.712677,0.054773,0.048528,-0.015059
0.125234,0.107538,1.712677,0.054777,0.048653,-0.015178
0.126984,0.107273,1.701703,0.054791,0.049273,-0.015528
0.126984,0.107273,1.701703,0.054554,0.049762,-0.015643
0.126984,0.107273,1.701703,0.054685,0.050498,-0.015742
0.133402,0.106532,1.699442,0.053965,0.051231,-0.015986
0.133402,0.106532,1.699442,0.053969,0.051597,-0.015976
