timestamp,FX,FY,FZ,Yaw,Pitch,Roll
1669656377616,1.296470,0.532370,3.229177,0.240420,0.345071,-0.039564
1669656377651,1.296470,0.532370,3.229177,0.221777,0.385601,-0.042094
1669656377684,1.063509,0.492640,2.339859,0.192586,0.412791,-0.047471
1669656377736,1.063509,0.492640,2.339859,0.173706,0.433754,-0.051218
1669656377776,1.063509,0.492640,2.339859,0.152254,0.453609,-0.052055
1669656377818,0.340426,0.429333,0.842678,0.130952,0.478110,-0.058302
1669656377857,0.340426,0.429333,0.842678,0.131759,0.487504,-0.057564
1669656377897,0.233038,0.410923,0.901464,0.133602,0.489936,-0.060636
1669656377934,0.233038,0.410923,0.901464,0.146714,0.493137,-0.056013
1669656377966,0.233038,0.410923,0.901464,0.157175,0.489876,-0.052878
1669656378016,1.179541,0.538994,3.232705,0.170327,0.481977,-0.045727
1669656378051,1.179541,0.538994,3.232705,0.182619,0.473036,-0.040109
1669656378097,2.918526,0.809148,7.315330,0.184092,0.453690,-0.038152
1669656378135,2.918526,0.809148,7.315330,0.202573,0.417989,-0.033345
1669656378176,2.918526,0.809148,7.315330,0.213870,0.367068,-0.015251
1669656378222,2.636776,0.642868,9.434776,0.199815,0.344607,-0.012246
1669656378257,2.636776,0.642868,9.434776,0.123530,0.282625,-0.011975
1669656378296,1.832415,0.547519,9.626252,0.050421,0.239460,-0.018365
1669656378334,1.832415,0.547519,9.626252,0.090310,0.216855,-0.015455
1669656378368,0.419057,0.441729,5.459027,0.128730,0.141990,0.004212
1669656378417,0.419057,0.441729,5.459027,0.099914,0.076142,0.002950
1669656378457,0.419057,0.441729,5.459027,0.094649,0.025044,0.002775
1669656378484,-0.328001,0.352206,2.058474,0.094693,-0.015873,0.004870
1669656378534,-0.328001,0.352206,2.058474,0.103152,-0.061614,0.002332
1669656378568,-0.174681,0.520064,1.847662,0.117184,-0.119166,-0.004284
1669656378616,-0.174681,0.520064,1.847662,0.147184,-0.162441,-0.017353
1669656378657,-0.174681,0.520064,1.847662,0.171961,-0.196403,-0.029536
1669656378684,0.362908,0.565143,-0.416150,0.236230,-0.236470,-0.063352
1669656378735,0.362908,0.565143,-0.416150,0.376539,-0.284285,-0.127252
1669656378777,1.560901,0.121269,-3.309892,0.555378,-0.292846,-0.206077
1669656378815,1.560901,0.121269,-3.309892,0.634367,-0.281518,-0.227757
1669656378857,1.560901,0.121269,-3.309892,0.593636,-0.320254,-0.208634
1669656378885,2.001468,-0.331895,-3.835901,0.411423,-0.378648,-0.143782
1669656378934,2.001468,-0.331895,-3.835901,0.285691,-0.387292,-0.084745
1669656378967,3.185499,-0.211832,-5.538258,0.230247,-0.380817,-0.062488
1669656379015,3.185499,-0.211832,-5.538258,0.238856,-0.373313,-0.076357
1669656379056,4.958672,-0.504999,-9.720011,0.317657,-0.368470,-0.117164
1669656379095,4.958672,-0.504999,-9.720011,0.354681,-0.366423,-0.134176
1669656379138,4.958672,-0.504999,-9.720011,0.340696,-0.365782,-0.125460
1669656379176,5.021252,-1.561466,-9.648228,0.290813,-0.364562,-0.103693
1669656379217,5.021252,-1.561466,-9.648228,0.239002,-0.348340,-0.082644
1669656379256,4.871650,-1.097502,-9.787848,0.206734,-0.325585,-0.071766
1669656379295,4.871650,-1.097502,-9.787848,0.188991,-0.313512,-0.066255
1669656379336,4.871650,-1.097502,-9.787848,0.130566,-0.279939,-0.052372
1669656379376,3.962120,-0.704637,-9.799841,0.083410,-0.245269,-0.046720
1669656379417,3.962120,-0.704637,-9.799841,0.066204,-0.225291,-0.046598
1669656379456,2.514992,-0.558413,-7.583856,0.054987,-0.167798,-0.054982
1669656379495,2.514992,-0.558413,-7.583856,0.068262,-0.107714,-0.062638
1669656379535,2.514992,-0.558413,-7.583856,0.068417,-0.057702,-0.064173
1669656379576,1.410618,-0.452666,-7.859036,0.054487,-0.028141,-0.063704
1669656379617,1.410618,-0.452666,-7.859036,0.032804,0.007790,-0.066182
1669656379656,0.633622,-0.380502,-6.602373,0.026278,0.043925,-0.068860
1669656379695,0.633622,-0.380502,-6.602373,0.022459,0.065018,-0.070765
1669656379736,-0.063398,-0.342544,-5.968190,0.020135,0.078226,-0.070670
1669656379767,-0.063398,-0.342544,-5.968190,0.022026,0.090725,-0.069693
1669656379817,-0.063398,-0.342544,-5.968190,0.019144,0.099756,-0.066615
1669656379857,-0.447090,-0.176267,-3.917604,0.018485,0.100825,-0.064926
1669656379897,-0.447090,-0.176267,-3.917604,0.020045,0.100266,-0.064604
1669656379938,-0.171644,0.145531,-0.850244,0.019583,0.098538,-0.063892
1669656379976,-0.171644,0.145531,-0.850244,0.019405,0.096692,-0.061449
1669656380016,-0.171644,0.145531,-0.850244,0.019228,0.094475,-0.059250
1669656380055,0.458514,0.681169,5.751518,0.020858,0.093421,-0.058073
1669656380096,0.458514,0.681169,5.751518,0.021126,0.091834,-0.056961
1669656380137,0.458094,0.780163,5.746475,0.021651,0.090862,-0.055712
1669656380177,0.458094,0.780163,5.746475,0.022092,0.090867,-0.054588
1669656380216,0.458094,0.780163,5.746475,0.020924,0.090342,-0.053418
1669656380251,0.982506,1.097943,11.631301,0.020852,0.090204,-0.051947
1669656380296,0.982506,1.097943,11.631301,0.021114,0.089225,-0.050101
1669656380336,0.969815,1.069643,11.635139,0.023261,0.088294,-0.049395
1669656380376,0.969815,1.069643,11.635139,0.024713,0.087477,-0.049460
1669656380417,0.975701,1.064149,11.634872,0.027151,0.085838,-0.050227
1669656380450,0.975701,1.064149,11.634872,0.028252,0.084896,-0.050802
1669656380496,0.975701,1.064149,11.634872,0.027481,0.083654,-0.050843
1669656380534,0.921739,1.064542,11.366814,0.028103,0.083672,-0.051062
1669656380577,0.921739,1.064542,11.366814,0.028237,0.083560,-0.051306
1669656380616,0.918192,1.064563,11.281640,0.028470,0.082228,-0.052041
1669656380657,0.918192,1.064563,11.281640,0.028076,0.082091,-0.051446
1669656380698,0.918192,1.064563,11.281640,0.029043,0.081507,-0.051535
1669656380736,0.890695,1.052094,10.990623,0.032549,0.083074,-0.052357
1669656380777,0.890695,1.052094,10.990623,0.076969,0.085831,-0.058301
1669656380816,0.894557,1.043839,10.198479,0.099859,0.082726,-0.057726
1669656380855,0.894557,1.043839,10.198479,0.087766,0.077111,-0.057931
1669656380886,0.894557,1.043839,10.198479,0.083058,0.075503,-0.057920
1669656380937,0.687313,0.939970,8.514911,0.099485,0.073583,-0.068933
1669656380977,0.687313,0.939970,8.514911,0.114023,0.071755,-0.070482
1669656381015,0.292544,0.535307,1.357911,0.127440,0.073177,-0.075711
1669656381057,0.292544,0.535307,1.357911,0.135739,0.074254,-0.077814
1669656381097,-0.317112,-0.262661,-8.691774,0.150912,0.075929,-0.078775
1669656381137,-0.317112,-0.262661,-8.691774,0.156319,0.076234,-0.074875
1669656381167,-0.317112,-0.262661,-8.691774,0.155040,0.078801,-0.068961
1669656381216,-0.509256,-0.367379,-10.653086,0.156055,0.079614,-0.064565
1669656381251,-0.509256,-0.367379,-10.653086,0.149072,0.079770,-0.053020
1669656381287,-0.550633,-0.266646,-11.265633,0.148177,0.072826,-0.069255
1669656381336,-0.550633,-0.266646,-11.265633,0.152227,0.077580,-0.070383
1669656381363,-0.550633,-0.266646,-11.265633,0.152324,0.080133,-0.070198
1669656381416,-0.557074,-0.494113,-11.519801,0.157235,0.078217,-0.073104
1669656381457,-0.557074,-0.494113,-11.519801,0.196904,0.079045,-0.080700
1669656381484,-0.544017,-0.625197,-11.513783,0.276465,0.083802,-0.085813
1669656381536,-0.544017,-0.625197,-11.513783,0.303819,0.085904,-0.085147
1669656381567,-0.544017,-0.625197,-11.513783,0.324035,0.087662,-0.078299
1669656381617,-0.723135,-0.586073,-11.485845,0.276077,0.083475,-0.072517
1669656381651,-0.723135,-0.586073,-11.485845,0.256926,0.082399,-0.071261
1669656381698,-0.402320,-0.233443,-7.554260,0.254570,0.084538,-0.070473
1669656381736,-0.402320,-0.233443,-7.554260,0.261786,0.083119,-0.067654
1669656381777,-0.100737,0.049062,-3.578475,0.257451,0.079754,-0.068600
1669656381815,-0.100737,0.049062,-3.578475,0.257651,0.078974,-0.068196
1669656381859,-0.100737,0.049062,-3.578475,0.241892,0.076915,-0.067385
1669656381890,0.066688,0.259064,-0.483540,0.214114,0.078627,-0.068056
1669656381935,0.066688,0.259064,-0.483540,0.190135,0.079395,-0.068977
1669656381977,0.352414,0.703385,3.467868,0.181555,0.076358,-0.070163
1669656382016,0.352414,0.703385,3.467868,0.168158,0.076270,-0.073959
1669656382057,0.352414,0.703385,3.467868,0.165885,0.077159,-0.073973
1669656382087,0.472511,0.980554,6.186082,0.158220,0.075814,-0.073120
1669656382135,0.472511,0.980554,6.186082,0.149236,0.076969,-0.073728
1669656382168,0.482634,1.027081,6.332648,0.143030,0.074707,-0.074589
1669656382216,0.482634,1.027081,6.332648,0.145618,0.072706,-0.070697
1669656382251,0.482634,1.027081,6.332648,0.134204,0.070627,-0.067780
1669656382296,0.127047,0.643699,1.260278,0.133998,0.070342,-0.065348
1669656382337,0.127047,0.643699,1.260278,0.137790,0.068043,-0.059968
1669656382368,0.173789,0.574848,1.265743,0.146810,0.063640,-0.055808
1669656382417,0.173789,0.574848,1.265743,0.148205,0.062842,-0.054348
1669656382457,0.085668,0.496824,-0.029770,0.145171,0.058723,-0.050920
1669656382483,0.085668,0.496824,-0.029770,0.130900,0.054043,-0.048788
1669656382535,0.085668,0.496824,-0.029770,0.128511,0.049272,-0.047791
1669656382576,0.153529,0.529702,2.313621,0.127868,0.048010,-0.047395
1669656382616,0.153529,0.529702,2.313621,0.130999,0.046198,-0.048416
1669656382656,0.065798,0.531153,2.317477,0.131523,0.046176,-0.049756
1669656382697,0.065798,0.531153,2.317477,0.132797,0.047252,-0.050762
1669656382734,0.065798,0.531153,2.317477,0.134074,0.048663,-0.051256
1669656382776,0.201655,0.836901,7.834698,0.134291,0.050371,-0.052981
1669656382816,0.201655,0.836901,7.834698,0.132730,0.053757,-0.055009
1669656382855,0.160489,0.992236,10.125069,0.129195,0.056680,-0.056513
1669656382897,0.160489,0.992236,10.125069,0.125812,0.060567,-0.057844
1669656382934,0.160489,0.992236,10.125069,0.122028,0.066940,-0.058084
1669656382977,0.260344,1.011822,10.689068,0.113974,0.082721,-0.058634
1669656383016,0.260344,1.011822,10.689068,0.114240,0.091800,-0.059268
1669656383057,0.581031,1.060179,11.277358,0.115808,0.118861,-0.061676
1669656383087,0.581031,1.060179,11.277358,0.113641,0.153331,-0.063200
1669656383135,1.353664,1.113645,11.532400,0.111889,0.184437,-0.065045
1669656383168,1.353664,1.113645,11.532400,0.109990,0.206974,-0.066764
1669656383216,1.353664,1.113645,11.532400,0.113323,0.238619,-0.069979
1669656383257,2.428852,1.183074,11.344019,0.112240,0.275626,-0.072330
1669656383285,2.428852,1.183074,11.344019,0.113033,0.293316,-0.074210
1669656383337,2.170206,0.976869,7.922369,0.116754,0.325688,-0.072759
1669656383377,2.170206,0.976869,7.922369,0.113410,0.354472,-0.073841
1669656383416,2.170206,0.976869,7.922369,0.121846,0.376152,-0.068585
1669656383457,1.524910,0.667900,4.440964,0.110533,0.387671,-0.066838
1669656383485,1.524910,0.667900,4.440964,0.095792,0.401356,-0.070757
1669656383541,1.051015,0.581323,3.460251,0.080697,0.415763,-0.075424
1669656383583,1.051015,0.581323,3.460251,0.080024,0.420977,-0.076844
1669656383618,1.051015,0.581323,3.460251,0.097713,0.432209,-0.073762
1669656383657,1.038793,0.592125,3.478887,0.115062,0.441358,-0.068510
1669656383696,1.038793,0.592125,3.478887,0.128302,0.447334,-0.064207
1669656383736,1.296701,0.611432,3.992390,0.122671,0.447000,-0.063698
1669656383776,1.296701,0.611432,3.992390,0.114484,0.447830,-0.069436
1669656383817,2.203931,0.866372,6.152743,0.123908,0.443282,-0.067330
1669656383857,2.203931,0.866372,6.152743,0.131515,0.441153,-0.065369
1669656383895,2.203931,0.866372,6.152743,0.164598,0.426217,-0.060905
1669656383937,2.488206,0.880209,7.229877,0.212720,0.404761,-0.059227
1669656383977,2.488206,0.880209,7.229877,0.255710,0.376319,-0.054248
1669656384016,2.271654,0.859774,7.792644,0.272893,0.354687,-0.052384
1669656384057,2.271654,0.859774,7.792644,0.254717,0.320934,-0.058383
1669656384097,2.271654,0.859774,7.792644,0.247127,0.274706,-0.066098
1669656384136,1.523092,0.976354,8.173165,0.238083,0.255299,-0.064604
1669656384177,1.523092,0.976354,8.173165,0.229816,0.205214,-0.070427
1669656384217,1.043855,1.012186,8.235662,0.178264,0.147870,-0.067956
1669656384259,1.043855,1.012186,8.235662,0.160833,0.102466,-0.073558
1669656384297,1.043855,1.012186,8.235662,0.145854,0.065912,-0.067709
1669656384335,-0.131724,0.408476,1.940833,0.147127,0.018497,-0.070267
1669656384377,-0.131724,0.408476,1.940833,0.182464,-0.042616,-0.070691
1669656384417,0.080401,0.147390,-1.839875,0.189111,-0.066354,-0.070023
1669656384457,0.080401,0.147390,-1.839875,0.170149,-0.129306,-0.065306
1669656384497,0.473850,0.225729,-2.392018,0.158614,-0.182685,-0.069500
1669656384538,0.473850,0.225729,-2.392018,0.176845,-0.220341,-0.078050
1669656384577,0.473850,0.225729,-2.392018,0.202010,-0.234435,-0.089756
1669656384616,0.971481,0.126860,-2.723614,0.223753,-0.260493,-0.098267
1669656384656,0.971481,0.126860,-2.723614,0.218734,-0.284044,-0.094947
1669656384685,1.802272,-0.079972,-4.135056,0.198369,-0.298255,-0.087595
1669656384736,1.802272,-0.079972,-4.135056,0.185807,-0.326410,-0.090318
1669656384775,1.802272,-0.079972,-4.135056,0.229251,-0.335399,-0.108396
1669656384817,3.294605,-0.583432,-6.911847,0.176679,-0.340497,-0.081292
1669656384857,3.294605,-0.583432,-6.911847,0.126187,-0.341102,-0.063010
1669656384886,3.376610,-0.408706,-6.886119,0.106427,-0.337863,-0.056965
1669656384936,3.376610,-0.408706,-6.886119,0.110166,-0.330963,-0.057364
1669656384966,3.376610,-0.408706,-6.886119,0.112201,-0.326789,-0.057922
1669656385016,3.655653,-0.446097,-7.585768,0.111670,-0.309098,-0.061478
1669656385051,3.655653,-0.446097,-7.585768,0.109533,-0.280375,-0.062657
1669656385097,3.202441,-0.463744,-7.409262,0.104372,-0.251155,-0.062191
1669656385138,3.202441,-0.463744,-7.409262,0.102858,-0.225932,-0.060559
1669656385176,2.096453,-0.281773,-4.938849,0.094470,-0.190989,-0.055843
1669656385216,2.096453,-0.281773,-4.938849,0.089304,-0.144871,-0.051197
1669656385257,2.096453,-0.281773,-4.938849,0.086830,-0.125836,-0.048432
1669656385297,1.431965,-0.220718,-4.585812,0.072700,-0.082521,-0.041284
1669656385336,1.431965,-0.220718,-4.585812,0.041513,-0.042218,-0.035838
1669656385377,0.823951,-0.160883,-4.693867,0.055550,-0.010948,-0.040856
1669656385416,0.823951,-0.160883,-4.693867,0.067405,0.008328,-0.040641
1669656385457,0.823951,-0.160883,-4.693867,0.065758,0.031698,-0.043446
1669656385487,0.274746,-0.001647,-3.482795,0.070231,0.052017,-0.045769
1669656385535,0.274746,-0.001647,-3.482795,0.067904,0.057187,-0.045055
1669656385577,0.095275,0.086125,-1.385965,0.074576,0.067146,-0.046005
1669656385616,0.095275,0.086125,-1.385965,0.073119,0.072816,-0.048567
1669656385657,0.095275,0.086125,-1.385965,0.079941,0.075576,-0.052515
1669656385683,0.040523,0.437649,0.222191,0.079247,0.078316,-0.054531
1669656385736,0.040523,0.437649,0.222191,0.081988,0.081155,-0.056533
1669656385775,0.094071,0.552466,2.235507,0.082699,0.082567,-0.057805
1669656385817,0.094071,0.552466,2.235507,0.083367,0.083343,-0.058366
1669656385859,0.432527,0.851502,6.577606,0.088202,0.083548,-0.059757
1669656385899,0.432527,0.851502,6.577606,0.093268,0.083051,-0.061535
1669656385936,0.432527,0.851502,6.577606,0.108360,0.082410,-0.063290
1669656385977,0.616026,1.078807,9.721850,0.119187,0.083033,-0.063446
1669656386016,0.616026,1.078807,9.721850,0.133798,0.083354,-0.064563
1669656386056,0.696274,1.100019,10.571877,0.145157,0.083434,-0.063492
1669656386096,0.696274,1.100019,10.571877,0.143548,0.084022,-0.062166
1669656386135,0.696274,1.100019,10.571877,0.142561,0.084285,-0.061086
1669656386168,0.725600,1.038447,10.574870,0.142228,0.084920,-0.057984
1669656386216,0.725600,1.038447,10.574870,0.142065,0.085621,-0.055734
1669656386251,0.740724,0.963413,10.342567,0.142868,0.085324,-0.054614
1669656386283,0.740724,0.963413,10.342567,0.142293,0.084940,-0.052818
1669656386337,0.740724,0.963413,10.342567,0.141583,0.084181,-0.050930
1669656386376,0.650141,0.809745,9.306074,0.141575,0.082813,-0.048807
1669656386415,0.650141,0.809745,9.306074,0.141788,0.082299,-0.048341
1669656386448,0.659407,0.749844,9.308880,0.142554,0.080539,-0.047323
1669656386496,0.659407,0.749844,9.308880,0.143028,0.080759,-0.046798
1669656386537,0.687317,0.747259,9.560858,0.143246,0.080139,-0.046585
1669656386577,0.687317,0.747259,9.560858,0.143587,0.079182,-0.046759
1669656386616,0.687317,0.747259,9.560858,0.143936,0.078816,-0.046648
1669656386656,0.696914,0.784765,9.918936,0.144180,0.079056,-0.046499
1669656386686,0.696914,0.784765,9.918936,0.144170,0.078804,-0.046394
1669656386734,0.718189,0.801827,10.340673,0.144172,0.079039,-0.046255
1669656386776,0.718189,0.801827,10.340673,0.144773,0.078930,-0.046238
1669656386815,0.718189,0.801827,10.340673,0.144531,0.078925,-0.046248
1669656386857,0.709789,0.796561,10.405081,0.145292,0.079083,-0.046456
1669656386896,0.709789,0.796561,10.405081,0.145914,0.079138,-0.047041
1669656386938,0.701349,0.795639,10.405572,0.146929,0.079789,-0.047204
1669656386968,0.701349,0.795639,10.405572,0.147423,0.079825,-0.047550
1669656387016,0.701349,0.795639,10.405572,0.148188,0.079880,-0.048010
1669656387056,0.709013,0.803004,10.404407,0.148554,0.079783,-0.048248
1669656387097,0.709013,0.803004,10.404407,0.148548,0.079314,-0.048526
1669656387133,0.702162,0.781622,10.253495,0.148425,0.078851,-0.048932
1669656387177,0.702162,0.781622,10.253495,0.147950,0.078971,-0.049066
1669656387217,0.705656,0.720832,10.256024,0.147670,0.078935,-0.048707
1669656387248,0.705656,0.720832,10.256024,0.147556,0.079175,-0.048695
1669656387295,0.705656,0.720832,10.256024,0.147302,0.078796,-0.048609
1669656387336,0.668647,0.634078,9.810081,0.147312,0.079161,-0.048583
1669656387377,0.668647,0.634078,9.810081,0.147419,0.078790,-0.048482
1669656387417,0.659918,0.632353,9.839877,0.147181,0.078681,-0.048745
1669656387451,0.659918,0.632353,9.839877,0.147420,0.078451,-0.048874
1669656387487,0.659918,0.632353,9.839877,0.147544,0.078350,-0.049121
1669656387536,0.650761,0.643270,9.934172,0.147957,0.078762,-0.049571
1669656387577,0.650761,0.643270,9.934172,0.147840,0.078542,-0.049960
1669656387616,0.656386,0.671936,10.108031,0.147727,0.078444,-0.050339
1669656387657,0.656386,0.671936,10.108031,0.148110,0.078730,-0.050795
1669656387685,0.656386,0.671936,10.108031,0.148727,0.078552,-0.051519
1669656387736,0.644629,0.697616,10.297744,0.149133,0.078383,-0.052378
1669656387775,0.644629,0.697616,10.297744,0.149391,0.078207,-0.053240
1669656387818,0.635963,0.716623,10.297079,0.149766,0.078363,-0.053582
1669656387851,0.635963,0.716623,10.297079,0.149298,0.078273,-0.054221
1669656387896,0.629971,0.722144,10.211882,0.148837,0.078652,-0.054581
1669656387936,0.629971,0.722144,10.211882,0.148982,0.079168,-0.054907
1669656387977,0.629971,0.722144,10.211882,0.149385,0.079330,-0.055252
1669656388016,0.644333,0.726019,10.210545,0.149782,0.079877,-0.055934
1669656388057,0.644333,0.726019,10.210545,0.149435,0.080016,-0.056307
1669656388087,0.664025,0.736375,10.284505,0.149314,0.080013,-0.056312
1669656388139,0.664025,0.736375,10.284505,0.150100,0.080462,-0.057112
1669656388168,0.664025,0.736375,10.284505,0.150227,0.080370,-0.057481
1669656388215,0.676745,0.748481,10.282663,0.150234,0.080387,-0.057726
1669656388250,0.676745,0.748481,10.282663,0.150018,0.080781,-0.058198
1669656388297,0.688399,0.753445,10.239664,0.150044,0.081180,-0.058660
1669656388335,0.688399,0.753445,10.239664,0.150090,0.081455,-0.059011
1669656388377,0.688399,0.753445,10.239664,0.150097,0.081585,-0.059125
1669656388416,0.702050,0.765779,10.237791,0.149980,0.081703,-0.059121
1669656388457,0.702050,0.765779,10.237791,0.149704,0.081448,-0.059146
1669656388496,0.699625,0.765249,10.225298,0.149576,0.081428,-0.058907
1669656388537,0.699625,0.765249,10.225298,0.149576,0.081428,-0.058907
1669656388577,0.692556,0.760317,10.264300,0.149430,0.081025,-0.058450
1669656388616,0.692556,0.760317,10.264300,0.149161,0.080724,-0.057746
1669656388651,0.692556,0.760317,10.264300,0.148999,0.080568,-0.057391
1669656388687,0.666142,0.738991,10.267788,0.148492,0.080495,-0.056557
1669656388737,0.666142,0.738991,10.267788,0.148192,0.080293,-0.055597
1669656388775,0.654199,0.717597,10.293757,0.147558,0.080427,-0.054263
1669656388817,0.654199,0.717597,10.293757,0.147547,0.080514,-0.053766
1669656388857,0.654199,0.717597,10.293757,0.147140,0.080910,-0.052646
1669656388896,0.659683,0.689920,10.347944,0.146998,0.080969,-0.051789
1669656388936,0.659683,0.689920,10.347944,0.147111,0.080841,-0.051670
1669656388977,0.667286,0.691006,10.454389,0.146731,0.080790,-0.051076
1669656389016,0.667286,0.691006,10.454389,0.146217,0.081105,-0.050580
